UniqueID,disbursed_amount,asset_cost,ltv,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,MobileNo_Avl_Flag,Aadhar_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
642577,49538,64143,81.07,15460,86,5119,28/08/1984,Self employed,20/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
444484,97390,145952,68.45,23516,49,2116,01/06/1970,Self employed,28/07/2016,4,1,1,0,0,0,761,B-Very Low Risk,2,1,0,78907,0,0,0,0,0,1yrs 0mon,1yrs 11mon,0,0
642627,57209,73961,78.35,21124,86,3017,01/01/1985,Self employed,20/10/2018,14,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
642680,75251,103196,74.62,21668,51,6400,14/08/1978,Self employed,20/10/2018,5,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
446510,48349,68078,71.98,24364,86,3472,31/08/1972,Self employed,08/08/2016,9,1,1,0,0,0,783,B-Very Low Risk,3,3,0,556572,1621910,1621910,0,0,0,3yrs 8mon,4yrs 8mon,0,0
453754,32775,41433,84.96,22908,51,2213,01/01/1970,Self employed,10/09/2016,4,1,1,0,0,0,738,C-Very Low Risk,1,1,0,12023,20000,20000,648,0,0,1yrs 3mon,1yrs 3mon,0,1
643055,44339,102195,45.01,16679,51,5361,05/10/1992,Self employed,20/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,2,1
622968,53303,69808,77.36,18062,86,5422,08/07/1979,Salaried,06/09/2018,3,1,1,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 1mon,0,0
643324,52578,72549,75.12,21617,86,6847,01/01/1983,Self employed,20/10/2018,13,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
625423,53303,72716,74.26,24675,86,581,01/01/1991,Salaried,06/09/2018,15,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,4383,0,0,1yrs 11mon,1yrs 11mon,0,0
643680,65882,80727,84.23,23415,45,5829,01/01/1991,Self employed,20/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
644620,52930,74132,73.99,23692,120,6763,01/01/1983,Self employed,20/10/2018,13,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
634594,70623,160000,45,23005,49,1708,16/04/1991,Salaried,28/09/2018,4,1,1,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,1yrs 2mon,1yrs 7mon,0,0
644717,58513,77519,77.4,24574,45,7302,14/01/1973,Self employed,20/10/2018,7,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
644771,49679,64900,79.99,24226,48,3996,10/07/1991,Self employed,20/10/2018,8,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
645158,71219,102195,73.29,16679,51,5239,01/01/1991,Self employed,20/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
639973,59259,71468,83.95,14198,86,825,01/10/1996,Salaried,20/10/2018,15,1,0,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1182,0,0,0yrs 6mon,0yrs 6mon,1,0
636205,64882,77200,86.79,17687,45,5792,01/01/1985,Self employed,09/10/2018,3,1,1,0,0,0,819,A-Very Low Risk,1,0,0,0,0,0,0,0,0,3yrs 7mon,3yrs 7mon,0,1
458217,64582,79000,83.54,23813,86,1756,01/06/1970,Salaried,02/10/2016,4,1,1,0,0,0,694,E-Low Risk,2,1,0,7500,15000,15000,0,1,0,0yrs 9mon,1yrs 2mon,0,0
647346,46049,68555,69.58,20582,86,1420,01/06/1973,Salaried,31/10/2018,6,1,0,0,0,0,830,A-Very Low Risk,1,0,0,0,0,0,99457,0,0,1yrs 4mon,1yrs 4mon,0,0
639056,46849,84796,56.61,22785,120,6308,07/05/1994,Self employed,09/10/2018,5,1,1,0,0,0,830,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0yrs 5mon,0yrs 6mon,0,0
648493,60747,69367,89.09,16309,45,7086,29/02/1988,Salaried,31/10/2018,10,1,1,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,2677,0,1,0yrs 6mon,0yrs 7mon,1,0
648858,66882,80700,84.88,14791,86,1789,01/01/1981,Salaried,31/10/2018,4,1,1,0,0,0,825,A-Very Low Risk,10,2,0,77528,120000,120000,40020,1,0,0yrs 10mon,1yrs 2mon,2,0
635333,76579,107664,72.91,16763,51,4920,13/08/1990,Self employed,09/10/2018,3,1,1,0,0,0,774,B-Very Low Risk,3,3,0,783,78896,78896,2983,0,0,1yrs 2mon,2yrs 3mon,0,0
653541,65882,76494,88.9,22857,86,1907,30/12/1995,Salaried,31/10/2018,4,1,1,0,0,0,811,A-Very Low Risk,5,0,0,0,0,0,0,0,0,0yrs 5mon,0yrs 9mon,0,0
459731,45874,57334,83.36,17501,45,2784,01/01/1971,Salaried,02/10/2016,2,1,1,0,0,0,597,I-Medium Risk,1,0,0,0,0,0,2025,0,1,2yrs 4mon,2yrs 4mon,0,0
635531,57513,74021,79.03,22971,45,6884,20/03/1975,Self employed,09/10/2018,13,1,0,0,1,0,657,F-Low Risk,1,1,0,94373,165000,165000,0,0,0,1yrs 8mon,1yrs 8mon,0,1
635203,52003,69360,75.98,21215,86,6436,18/10/1991,Self employed,09/10/2018,5,1,0,1,0,0,620,H-Medium Risk,3,1,0,108000,108000,108000,0,0,0,1yrs 11mon,3yrs 1mon,0,1
635664,129506,179647,75.15,20684,67,2578,23/03/1983,Self employed,09/10/2018,4,1,1,0,0,0,571,I-Medium Risk,12,8,1,221107,260450,260450,7054,7,1,0yrs 5mon,0yrs 11mon,2,0
457778,54813,62589,89.95,18400,86,268,01/01/1972,Self employed,02/10/2016,11,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,2yrs 5mon,2yrs 5mon,0,0
635273,42644,51400,86.09,24453,45,216,01/01/1991,Self employed,09/10/2018,16,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
446183,27729,55650,52.83,17742,45,2800,10/07/1984,Salaried,08/08/2016,2,1,1,0,0,0,783,B-Very Low Risk,4,3,0,1110656,1210000,1210000,13149,0,0,1yrs 8mon,3yrs 5mon,0,0
635302,57513,74715,79.64,22994,45,6888,17/12/1990,Self employed,09/10/2018,13,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
450478,52703,67697,79.77,16624,86,1446,10/04/1989,Salaried,30/08/2016,6,1,1,0,0,0,780,B-Very Low Risk,17,11,0,1687962,3186185,3138728,9619,4,0,0yrs 11mon,2yrs 5mon,0,0
635381,41735,63573,68.78,13960,45,91,05/01/1960,Self employed,09/10/2018,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,10yrs 11mon,10yrs 11mon,2,0
455164,50303,65999,78.79,13890,86,5023,21/02/1959,Salaried,21/09/2016,3,1,0,0,1,0,763,B-Very Low Risk,3,1,0,0,25000,25000,0,0,0,0yrs 11mon,1yrs 1mon,0,0
456299,42394,65463,67.21,23372,86,735,31/01/1989,Salaried,21/09/2016,18,1,1,0,0,0,763,B-Very Low Risk,2,2,0,3710,22300,22300,0,0,0,0yrs 7mon,0yrs 7mon,0,0
635544,39794,74617,54.95,18106,86,6278,10/01/1980,Self employed,09/10/2018,5,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
458756,42489,51905,88.62,14271,45,82,12/10/1995,Salaried,02/10/2016,1,1,1,0,0,0,763,B-Very Low Risk,2,1,0,1112,6398,6398,2280,3,2,1yrs 5mon,5yrs 9mon,2,0
458886,56509,72400,80.11,16528,86,4620,20/10/1993,Salaried,02/10/2016,8,1,1,0,0,0,773,B-Very Low Risk,4,3,0,17548,59733,58156,0,0,0,1yrs 0mon,2yrs 1mon,0,0
462699,54259,67857,82.53,16199,86,3475,21/02/1978,Salaried,13/10/2016,9,1,1,0,0,0,764,B-Very Low Risk,7,6,0,5519921,6288563,6288563,15440,2,0,2yrs 0mon,6yrs 5mon,1,0
467771,74751,85298,89.69,18451,86,1730,29/11/1990,Salaried,26/11/2016,4,1,1,0,0,0,763,B-Very Low Risk,2,2,0,19353,62490,62490,1810,0,0,1yrs 7mon,2yrs 0mon,0,0
635610,60213,106417,58.26,23805,51,5844,01/02/1986,Self employed,09/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
635710,54445,75357,75.54,18062,86,5375,10/09/1982,Self employed,09/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
636725,52153,61830,88.95,14078,45,51,01/01/1986,Self employed,09/10/2018,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
637045,48349,71273,68.75,13975,45,3423,01/01/1986,Self employed,09/10/2018,9,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
637381,55259,83195,67.31,22523,86,5231,25/08/1982,Self employed,09/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
483770,48549,66298,75.42,14347,86,3339,06/08/1988,Salaried,29/12/2016,9,1,1,0,0,0,799,B-Very Low Risk,6,4,0,411536,811200,649758,9228,3,0,1yrs 9mon,7yrs 0mon,0,0
638287,59213,84406,72.27,23087,45,5727,25/08/1993,Self employed,09/10/2018,3,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
486223,61447,70125,89.84,23026,86,1551,31/12/1977,Salaried,29/12/2016,6,1,1,0,0,0,771,B-Very Low Risk,2,1,0,992295,1.00E+06,1.00E+06,11882,1,0,0yrs 6mon,0yrs 9mon,1,0
636313,79533,122456,66.15,14046,48,2757,12/09/1992,Self employed,09/10/2018,4,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,10258,10000,10000,0,1,0,0yrs 2mon,0yrs 2mon,0,1
497859,51078,69807,78.79,20285,86,6984,30/12/1986,Salaried,18/04/2017,7,1,1,0,0,0,773,B-Very Low Risk,5,4,0,369428,806681,738395,10258,1,0,2yrs 1mon,3yrs 9mon,0,0
634184,68169,81244,84.93,23799,120,1595,31/10/1973,Self employed,28/09/2018,4,1,1,0,0,0,738,C-Very Low Risk,1,1,0,140900,150000,150000,0,1,0,0yrs 4mon,0yrs 4mon,0,1
500801,30194,68479,48.19,18130,86,3336,01/05/1992,Salaried,10/05/2017,9,1,1,0,0,0,783,B-Very Low Risk,1,1,0,25,15399,15399,0,0,0,2yrs 3mon,2yrs 3mon,0,0
461872,48349,76609,65.27,20335,86,3236,06/07/1971,Salaried,13/10/2016,17,1,1,0,0,0,738,C-Very Low Risk,3,1,0,4170,13900,13900,0,1,0,0yrs 9mon,1yrs 3mon,0,0
501412,58813,67440,89.86,23213,45,1912,05/01/1979,Salaried,10/05/2017,4,1,1,0,0,0,771,B-Very Low Risk,5,1,0,1584035,1882634,1882634,1920,0,0,1yrs 2mon,2yrs 6mon,0,0
505978,58959,71499,83.92,18733,51,3822,15/07/1981,Salaried,01/06/2017,8,1,1,0,0,0,763,B-Very Low Risk,7,3,0,26540,95000,95000,4300,0,0,1yrs 9mon,2yrs 1mon,5,1
507361,98390,141638,70.53,23945,49,6209,30/09/1989,Salaried,12/06/2017,5,1,0,1,0,0,785,B-Very Low Risk,3,3,0,37774,129000,123207,0,2,0,0yrs 3mon,0yrs 6mon,1,0
633474,71423,100221,72.34,22708,86,2721,05/09/1990,Self employed,28/09/2018,4,1,1,0,0,0,498,K-High Risk,2,1,0,1072231,1050000,1050000,0,0,0,1yrs 6mon,2yrs 2mon,0,1
511470,31484,78400,42.09,19528,86,2782,01/07/1976,Salaried,04/07/2017,2,1,1,0,0,0,792,B-Very Low Risk,6,6,0,861912,988266,942363,8096,0,0,2yrs 5mon,4yrs 3mon,0,0
513044,53109,72000,78.89,17169,51,2795,10/12/1992,Salaried,04/07/2017,2,1,1,0,0,0,775,B-Very Low Risk,11,4,0,1517248,1610408,1574008,0,2,0,0yrs 4mon,1yrs 5mon,0,0
513445,49000,63150,80.76,17742,45,2790,29/04/1991,Salaried,04/07/2017,2,1,1,0,0,0,775,B-Very Low Risk,15,4,0,239015,361000,285179,0,2,0,1yrs 0mon,2yrs 11mon,0,0
518786,52303,64294,83.99,23683,86,1274,29/07/1964,Salaried,26/07/2017,6,1,1,0,0,0,771,B-Very Low Risk,1,1,0,522486,6.00E+05,6.00E+05,9593,0,0,1yrs 2mon,1yrs 2mon,0,0
522287,41394,58811,73.12,18165,51,576,20/10/1992,Salaried,06/08/2017,15,1,1,0,0,0,783,B-Very Low Risk,4,3,0,1355126,1551161,1551161,27812,1,0,1yrs 0mon,2yrs 5mon,1,0
524141,92455,107569,87.85,14690,86,1661,05/12/1987,Salaried,17/08/2017,4,1,1,0,0,0,770,B-Very Low Risk,12,12,0,506541,880332,582329,0,0,0,1yrs 5mon,1yrs 11mon,0,0
632983,53959,65800,84.35,16225,45,77,03/03/1959,Self employed,28/09/2018,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
530480,51303,64950,81.6,17501,45,2790,09/05/1987,Salaried,08/09/2017,2,1,1,0,0,0,763,B-Very Low Risk,3,3,0,6036,26244,26244,0,1,0,0yrs 5mon,0yrs 7mon,0,0
532443,63047,74000,86.62,23351,86,2368,18/01/1989,Salaried,19/09/2017,4,1,1,0,0,0,762,B-Very Low Risk,6,4,0,5975861,6077649,6077649,3750,2,0,2yrs 0mon,4yrs 0mon,0,0
632999,68082,84000,82.74,14791,51,1756,01/12/1978,Self employed,28/09/2018,4,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
633700,95010,136923,72.3,12374,49,5136,11/07/1989,Self employed,28/09/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
538149,46249,59923,79.27,21308,86,1436,10/03/1983,Salaried,11/10/2017,6,1,1,0,0,0,771,B-Very Low Risk,1,1,0,888714,1102714,1102714,10288,0,0,0yrs 8mon,0yrs 8mon,0,0
544905,52603,81360,66.74,21386,120,2213,05/04/1980,Salaried,02/11/2017,4,1,1,0,0,0,763,B-Very Low Risk,1,1,0,5746,22990,22990,0,1,0,0yrs 4mon,0yrs 4mon,0,0
545272,41394,76800,54.69,20620,86,5026,14/04/1976,Salaried,02/11/2017,3,1,1,0,0,0,763,B-Very Low Risk,1,1,0,1049,10490,10490,0,0,0,0yrs 7mon,0yrs 7mon,0,0
545310,56013,77756,74.59,23717,45,5794,12/10/1992,Salaried,02/11/2017,3,1,1,0,0,0,763,B-Very Low Risk,4,1,1,151280,350617,350617,0,0,0,2yrs 5mon,3yrs 5mon,0,0
634141,55513,81622,69.83,23512,86,6879,06/01/1982,Self employed,28/09/2018,13,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
634298,57559,84876,70.69,22728,51,7011,05/06/1996,Self employed,28/09/2018,7,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
549750,55759,65266,87.33,16700,86,6469,03/04/1991,Salaried,13/11/2017,5,1,1,0,0,0,774,B-Very Low Risk,1,1,0,0,54900,54900,2859,0,0,3yrs 2mon,3yrs 2mon,0,0
634673,97899,160025,61.87,21750,49,5092,09/08/1995,Self employed,28/09/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
634783,63213,86216,74.23,17231,48,2810,01/01/1996,Self employed,28/09/2018,2,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
633241,47065,65835,73.55,15897,45,1333,01/12/1976,Self employed,28/09/2018,6,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0,0,2yrs 3mon,2yrs 5mon,0,0
628654,61147,89795,70.16,18321,120,5051,02/06/1988,Self employed,17/09/2018,3,1,0,1,0,0,832,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0yrs 4mon,0yrs 6mon,0,0
554750,49478,68115,74.87,14234,86,2703,06/02/1991,Salaried,27/12/2017,4,1,1,0,0,0,771,B-Very Low Risk,4,2,0,1116473,1119200,1119200,11576,2,0,0yrs 5mon,0yrs 11mon,1,0
630680,49703,65769,77.54,15196,86,1043,01/01/1965,Self employed,17/09/2018,6,1,0,1,0,0,758,C-Very Low Risk,3,1,0,27781,56577,27781,0,0,0,1yrs 4mon,2yrs 0mon,0,0
630066,54513,68016,82.33,23372,86,735,01/05/1982,Self employed,17/09/2018,18,1,1,0,0,0,603,H-Medium Risk,15,9,0,939375,1704900,1704900,331131,0,1,3yrs 3mon,8yrs 11mon,3,1
628652,48603,75320,65.06,23024,86,974,04/07/1996,Self employed,17/09/2018,6,1,1,0,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
565688,60463,80768,76.76,17980,86,3327,24/01/1987,Salaried,03/03/2018,9,1,1,0,0,0,790,B-Very Low Risk,6,4,0,263464,281558,333419,0,2,0,1yrs 10mon,3yrs 9mon,0,0
568316,58877,99167,61.51,18732,45,6909,26/02/1960,Salaried,25/03/2018,12,1,1,0,0,0,800,B-Very Low Risk,4,3,0,559495,1154000,1073000,21874,0,0,3yrs 5mon,5yrs 4mon,0,0
570675,61947,77960,81.45,17904,51,1713,29/10/1996,Salaried,05/04/2018,4,1,1,0,0,0,778,B-Very Low Risk,1,1,0,0,22590,22590,0,0,0,0yrs 7mon,0yrs 7mon,0,0
463500,43394,57817,77.83,23166,45,540,10/01/1972,Self employed,24/10/2016,11,1,1,0,0,0,728,D-Very Low Risk,7,2,0,17401,67814,67814,8970,0,0,0yrs 10mon,1yrs 9mon,0,0
576629,51578,68000,77.21,15899,51,1720,25/06/1982,Salaried,16/04/2018,4,1,1,0,0,0,783,B-Very Low Risk,1,1,0,771804,1600000,1600000,15707,0,0,4yrs 7mon,4yrs 7mon,0,0
577813,56663,68735,84.96,22928,86,2578,02/06/1994,Salaried,27/04/2018,4,1,1,0,0,0,778,B-Very Low Risk,1,1,0,3,15000,7934,0,1,0,0yrs 4mon,0yrs 4mon,0,0
581866,73317,83602,89.11,24364,86,3470,07/08/1993,Salaried,19/05/2018,9,1,1,0,0,0,775,B-Very Low Risk,10,4,0,78738,97990,95762,4250,3,0,1yrs 0mon,2yrs 8mon,0,0
582287,51183,66644,81.03,14078,45,87,13/01/1992,Salaried,19/05/2018,1,1,1,0,0,0,769,B-Very Low Risk,5,4,0,74694,123317,98124,2527,1,0,1yrs 6mon,3yrs 8mon,1,1
583699,49062,68382,74.58,15884,86,3794,14/08/1989,NA,19/05/2018,8,1,1,0,0,0,790,B-Very Low Risk,7,4,0,94230,722085,650246,12408,0,0,2yrs 11mon,4yrs 2mon,0,0
583782,43394,64500,68.22,16639,51,990,13/10/1961,Salaried,19/05/2018,6,1,1,0,0,0,783,B-Very Low Risk,1,1,0,613974,850000,850000,12217,0,0,3yrs 9mon,3yrs 9mon,0,0
630385,68817,105789,67.11,22163,49,6081,09/06/1997,Self employed,17/09/2018,3,1,0,1,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
630466,44519,73374,63.2,23106,86,6836,01/02/1988,Self employed,17/09/2018,13,1,0,1,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
587869,38910,60931,67.29,16760,45,2399,02/06/1994,NA,21/06/2018,4,1,1,0,0,0,761,B-Very Low Risk,11,5,0,858444,993166,993166,760,1,0,2yrs 2mon,6yrs 0mon,0,1
588366,46249,68795,68.17,22350,86,1449,01/01/1985,Salaried,21/06/2018,6,1,1,0,0,0,763,B-Very Low Risk,1,1,0,800,22950,22950,1913,0,0,1yrs 2mon,1yrs 2mon,0,0
589345,52078,70745,74.92,22778,86,1325,26/06/1967,Salaried,21/06/2018,6,1,1,0,0,0,784,B-Very Low Risk,5,2,0,2169,9524,9524,1767,1,0,0yrs 10mon,1yrs 4mon,0,0
630642,49349,59034,84.7,16292,45,5661,01/01/1995,Self employed,17/09/2018,3,1,0,1,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
631517,55759,74658,76.35,23266,86,7205,01/01/1995,Self employed,17/09/2018,7,1,1,0,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
631753,73123,84985,89.9,21082,120,4830,14/05/1978,Self employed,17/09/2018,19,1,1,0,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
629329,47849,66591,73.58,22611,51,2441,17/02/1980,Self employed,17/09/2018,4,1,1,0,0,0,300,M-Very High Risk,21,15,6,4502080,5050172,5050172,212507,0,0,4yrs 8mon,8yrs 8mon,0,0
629609,81686,119391,70.36,22890,48,6820,01/05/1986,Self employed,17/09/2018,13,1,0,1,0,0,300,M-Very High Risk,1,1,1,10289,59068,59068,0,0,0,5yrs 1mon,5yrs 1mon,0,1
467196,50478,61889,84.02,22350,86,1450,01/01/1969,Salaried,15/11/2016,6,1,1,0,0,0,824,A-Very Low Risk,1,0,0,0,0,0,0,0,0,1yrs 6mon,1yrs 6mon,0,0
632136,38439,60559,64.4,24675,86,581,31/10/1968,Self employed,17/09/2018,15,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
614214,39594,62941,63.87,18169,86,762,01/07/1985,Salaried,15/08/2018,18,1,1,0,0,0,804,B-Very Low Risk,4,2,0,1599746,1780182,1778758,20000,0,0,3yrs 1mon,4yrs 10mon,0,0
628786,116908,174438,69.57,23002,67,1935,01/06/1981,Self employed,17/09/2018,4,1,1,0,0,0,14,Not Scored: Only a Guarantor,1,0,0,0,0,0,0,0,0,3yrs 10mon,3yrs 10mon,0,0
624739,38439,74732,52.19,18310,86,4945,01/01/1987,Self employed,06/09/2018,3,1,0,1,0,0,845,A-Very Low Risk,2,0,0,0,0,0,1550,0,0,1yrs 9mon,3yrs 0mon,1,0
618426,69817,80847,87.82,24269,86,3771,09/06/1975,Salaried,26/08/2018,8,1,1,0,0,0,768,B-Very Low Risk,11,6,0,3122867,3243223,3193223,67624,4,0,0yrs 11mon,3yrs 4mon,0,0
467782,80936,128096,64.99,16166,48,6801,01/03/1972,Salaried,26/11/2016,13,1,0,1,0,0,706,D-Very Low Risk,2,1,0,425595,5.00E+05,5.00E+05,16825,0,0,1yrs 6mon,2yrs 2mon,0,0
628234,72867,107830,69.37,23429,48,5994,10/12/1989,Self employed,06/09/2018,3,1,1,0,0,0,836,A-Very Low Risk,2,0,0,0,0,0,5455,0,0,1yrs 8mon,1yrs 10mon,0,0
631966,36939,75963,50.55,17223,86,2835,27/08/1990,Salaried,17/09/2018,2,1,1,0,0,0,790,B-Very Low Risk,3,3,0,250172,602000,574701,5498,1,0,3yrs 3mon,5yrs 10mon,0,0
625408,55459,68015,83.81,14710,86,293,11/07/1965,Self employed,06/09/2018,11,1,0,0,1,0,763,B-Very Low Risk,5,1,0,0,30000,30000,0,0,0,1yrs 10mon,5yrs 5mon,0,0
636292,60653,75088,83.9,15663,86,3363,30/07/1986,Salaried,09/10/2018,9,1,1,0,0,0,763,B-Very Low Risk,2,1,0,5990,23990,23990,1771,0,0,1yrs 3mon,2yrs 1mon,1,1
645628,54303,86000,63.95,22998,120,1655,09/11/1986,Salaried,31/10/2018,4,1,1,0,0,0,790,B-Very Low Risk,2,1,0,44308,90000,44308,0,0,0,1yrs 5mon,2yrs 2mon,0,0
474135,59313,67973,89.89,23833,86,1849,12/01/1970,Salaried,07/12/2016,4,1,1,0,0,0,630,H-Medium Risk,6,2,0,195833,611000,611000,34010,0,0,2yrs 6mon,6yrs 3mon,0,0
420754,42786,75642,58.36,18486,86,4632,08/06/1988,Salaried,25/02/2016,8,1,1,0,0,0,749,C-Very Low Risk,2,1,0,120292,131497,131497,2759,0,0,1yrs 5mon,2yrs 1mon,0,0
421409,63213,81258,79.38,18149,86,4673,23/08/1986,Salaried,07/03/2016,8,1,1,0,0,0,738,C-Very Low Risk,2,2,0,10668,17007,17007,1054,2,0,0yrs 2mon,0yrs 3mon,1,0
478390,73323,101176,74.13,22943,49,1831,05/09/1969,Self employed,18/12/2016,4,1,1,0,0,0,300,M-Very High Risk,9,5,5,10267,91485,91485,3599,0,0,1yrs 10mon,5yrs 9mon,0,0
625941,70123,80972,87.68,23799,120,1625,13/02/1975,Self employed,06/09/2018,4,1,1,0,0,0,737,C-Very Low Risk,1,1,0,32354,41172,41172,0,0,0,0yrs 7mon,0yrs 7mon,0,1
626718,48349,65125,76.78,15357,45,1875,05/02/1966,Self employed,06/09/2018,4,1,1,0,0,0,745,C-Very Low Risk,4,3,0,1200382,1350000,1350000,23430,1,0,0yrs 11mon,2yrs 7mon,0,0
623824,50130,68100,78.8,18792,45,1977,13/12/1987,Self employed,06/09/2018,4,1,1,0,0,0,708,D-Very Low Risk,5,5,0,54504,98900,98900,0,3,0,0yrs 4mon,0yrs 9mon,0,0
429186,63163,85933,75.58,21980,86,3021,01/01/1986,NA,01/05/2016,14,1,1,0,0,0,738,C-Very Low Risk,1,1,0,9050,20092,20092,1992,0,0,0yrs 7mon,0yrs 7mon,0,1
624473,41394,66320,64.84,22637,86,1043,02/10/1967,Self employed,06/09/2018,6,1,1,0,0,0,719,D-Very Low Risk,7,4,0,78040,94470,194470,8964,1,0,1yrs 0mon,2yrs 6mon,1,0
627436,51278,70880,74.77,23146,86,1573,25/07/1985,Self employed,06/09/2018,6,1,1,0,0,0,710,D-Very Low Risk,3,3,0,65705,80206,80206,5185,1,0,0yrs 5mon,0yrs 8mon,4,1
624511,45349,62486,73.62,23174,86,81,15/07/1977,Self employed,06/09/2018,1,1,1,0,0,0,671,F-Low Risk,6,3,0,15458,317800,317800,0,2,0,1yrs 4mon,5yrs 6mon,0,1
