UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
553164,74579,101510,74.87,103,23043,49,6972,01/01/1997,Salaried,30/09/2018,7,1238,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
549544,74123,92500,81.08,2,15097,86,2386,11/09/1985,Self employed,29/09/2018,4,1490,1,1,0,0,0,0,781,B-Very Low Risk,31,1,0,9879,38424,38424,498,0,0,0yrs 9mon,3yrs 11mon,0,0
574245,74079,102069,74.46,159,23371,49,7192,15/03/1980,Self employed,13/10/2018,7,3429,1,1,0,0,0,0,300,M-Very High Risk,2,2,1,1136943,1064522,1064522,10871,0,1,1yrs 0mon,1yrs 7mon,0,0
574033,74027,89266,85,67,18166,86,1511,24/02/1993,Salaried,13/10/2018,6,628,1,1,0,0,0,0,650,G-Low Risk,3,1,0,3414,20000,30335,3816,0,1,0yrs 11mon,1yrs 7mon,2,1
570833,74023,132374,56.66,72,22729,67,475,25/10/1987,Salaried,12/10/2018,11,1473,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
548754,73751,106100,71.63,251,22993,51,6903,26/03/1996,Salaried,29/09/2018,13,2500,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
599103,73751,107087,70.97,11,24649,51,5980,01/01/1992,Self employed,22/10/2018,3,2130,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634854,73517,83213,89.89,135,22002,120,1600,18/06/1969,Self employed,28/10/2018,4,1946,1,1,1,0,0,0,657,F-Low Risk,2,2,0,355200,370458,370458,0,2,0,0yrs 2mon,0yrs 3mon,1,1
589536,73517,85000,88.24,248,20672,51,1750,20/03/1971,Self employed,20/10/2018,4,364,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
495608,73423,166433,45,67,22125,67,1509,08/07/1995,Salaried,07/09/2018,6,1353,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
499142,73373,114305,65.53,19,23355,86,1860,01/01/1996,Salaried,11/09/2018,4,740,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,95,100,100,0,1,0,0yrs 1mon,0yrs 1mon,0,0
478390,73323,101176,74.13,162,22943,49,1831,05/09/1969,Self employed,30/08/2018,4,999,1,1,0,0,0,0,300,M-Very High Risk,9,5,5,10267,91485,91485,3599,0,0,1yrs 10mon,5yrs 9mon,0,0
581866,73317,83602,89.11,64,24364,86,3470,07/08/1993,Salaried,16/10/2018,9,3122,1,1,0,0,0,0,775,B-Very Low Risk,10,4,0,78738,97990,95762,4250,3,0,1yrs 0mon,2yrs 8mon,0,0
594391,73317,106322,70.07,165,21022,51,6493,09/07/1987,Salaried,21/10/2018,5,2615,1,1,0,0,0,0,708,D-Very Low Risk,6,2,0,23427,63000,63000,0,0,0,1yrs 2mon,1yrs 11mon,0,0
608221,73317,121779,61.5,251,23899,48,6863,31/12/1987,Self employed,23/10/2018,13,694,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
569184,73251,84852,88.98,11,23728,51,5994,01/01/1969,Self employed,11/10/2018,3,2807,1,1,0,0,0,0,645,G-Low Risk,5,3,0,75217,107900,92900,2204,0,0,3yrs 0mon,5yrs 4mon,0,0
504869,73217,87142,85.95,19,23355,86,1880,01/06/1993,Salaried,14/09/2018,4,274,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
532025,73217,104900,71.4,42,23709,51,5224,14/11/1994,Self employed,24/09/2018,3,1758,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
502362,73217,116907,64.07,19,24170,48,1816,02/01/1988,Self employed,12/09/2018,4,2489,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
427408,73200,118200,63.45,146,20983,120,2985,01/01/1986,NA,08/08/2018,14,2362,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
631753,73123,84985,89.9,82,21082,120,4830,14/05/1978,Self employed,27/10/2018,19,3186,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
503413,73123,93345,79.28,146,17921,86,3030,25/11/1989,Salaried,13/09/2018,14,1087,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
460183,73123,103000,72.82,159,23584,51,7194,01/01/1996,Self employed,23/08/2018,7,794,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
609437,73117,83938,88.76,18,14115,86,2694,07/10/1970,Salaried,24/10/2018,4,61,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0,0
551048,73023,91000,81.21,2,22070,86,1615,17/09/1996,Salaried,30/09/2018,4,100,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634496,73023,98719,74.86,3,16092,51,45,16/05/1995,Salaried,28/10/2018,1,2297,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,1242978,1242978,1242978,0,1,0,0yrs 0mon,0yrs 0mon,0,0
628234,72867,107830,69.37,11,23429,48,5994,10/12/1989,Self employed,26/10/2018,3,1910,1,1,0,0,0,0,836,A-Very Low Risk,2,0,0,0,0,0,5455,0,0,1yrs 8mon,1yrs 10mon,0,0
569794,72817,84699,88.55,255,23173,86,5833,01/01/1983,Self employed,11/10/2018,3,956,1,0,0,1,0,0,429,K-High Risk,14,4,1,775696,936000,936000,31690,1,0,1yrs 1mon,3yrs 11mon,0,1
499284,72817,99715,75.21,120,18643,86,6947,01/01/1979,Self employed,11/09/2018,12,1494,1,1,0,0,0,0,825,A-Very Low Risk,11,2,0,60714,90000,90000,22777,1,0,0yrs 11mon,1yrs 11mon,1,1
518445,72817,101644,73.79,159,23136,51,7203,03/10/1990,Salaried,19/09/2018,7,2279,1,1,0,0,0,0,750,C-Very Low Risk,4,3,0,43307,69900,55956,0,2,0,1yrs 0mon,2yrs 10mon,0,0
602014,72817,103717,72.31,255,23805,51,5844,30/11/1996,Self employed,22/10/2018,3,956,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
591945,72817,106988,69.17,36,22912,51,6635,02/02/1996,Self employed,20/10/2018,13,368,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
533040,72817,109602,67.52,11,23964,51,6012,07/05/1993,Self employed,24/09/2018,3,1289,1,1,0,0,0,0,715,D-Very Low Risk,4,1,0,5.00E+05,5.00E+05,5.00E+05,0,2,1,1yrs 1mon,3yrs 0mon,0,0
544982,72817,129611,57.87,7,23344,120,5776,01/01/1988,Self employed,28/09/2018,3,347,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
551737,72816,103129,71.75,20,22776,49,6207,11/09/1981,Self employed,30/09/2018,5,1317,1,1,0,0,0,0,563,J-High Risk,1,1,0,87535,1.00E+05,1.00E+05,0,0,0,0yrs 10mon,0yrs 10mon,0,1
515616,72717,115240,64.99,11,23150,48,5956,09/11/1988,Self employed,18/09/2018,3,3,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,11076,11076,11076,1496,1,0,0yrs 0mon,0yrs 0mon,1,1
433346,72317,105500,70.14,103,22728,51,7012,01/01/1990,Self employed,11/08/2018,7,1238,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,7283,10197,10197,1533,1,0,0yrs 1mon,0yrs 1mon,1,1
465637,72217,90507,81.76,73,16652,86,535,01/05/1990,Self employed,26/08/2018,11,2024,1,1,0,0,0,0,430,K-High Risk,1,0,1,0,0,0,1425,0,0,0yrs 0mon,0yrs 0mon,0,0
601391,72123,99300,74.02,248,24099,86,1793,31/08/1991,Salaried,22/10/2018,4,2714,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,8616,10200,10200,0,2,0,0yrs 4mon,1yrs 1mon,0,0
513338,72123,108851,67.98,19,15179,120,1840,10/02/1988,Salaried,17/09/2018,4,2536,1,1,0,0,0,0,725,D-Very Low Risk,5,2,0,62968,71099,71099,6555,1,0,1yrs 0mon,2yrs 0mon,0,0
593995,71958,97841,74.75,117,21345,51,2193,18/06/1976,Self employed,21/10/2018,4,1991,1,1,0,0,0,0,763,B-Very Low Risk,2,1,0,3800,19000,19000,0,0,0,0yrs 11mon,1yrs 5mon,0,0
599194,71817,91324,81.03,10,23219,86,5666,05/01/1988,Self employed,22/10/2018,3,48,1,0,0,1,0,0,743,C-Very Low Risk,2,1,0,0,230000,230000,0,0,0,5yrs 1mon,6yrs 10mon,0,0
519484,71700,77717,94.19,13,15884,86,4606,18/05/1981,Salaried,19/09/2018,8,1198,1,1,0,0,0,0,670,F-Low Risk,6,3,0,3.00E+05,870000,870000,555648,0,0,1yrs 0mon,1yrs 5mon,1,1
633474,71423,100221,72.34,18,22708,86,2721,05/09/1990,Self employed,28/10/2018,4,1403,1,1,0,0,0,0,498,K-High Risk,2,1,0,1072231,1050000,1050000,0,0,0,1yrs 6mon,2yrs 2mon,0,1
537465,71317,93450,78.12,2,15097,86,2391,27/11/1977,Self employed,26/09/2018,4,1514,1,1,0,0,0,0,632,G-Low Risk,10,4,0,51454,90000,84125,5075,0,0,1yrs 7mon,2yrs 7mon,1,1
600528,71123,81298,88.56,19,14375,86,1888,10/08/1974,Self employed,22/10/2018,4,2598,1,1,0,0,0,0,679,F-Low Risk,9,4,1,1307300,1789740,1789740,3261,2,0,1yrs 0mon,2yrs 4mon,0,0
521034,71123,91135,79,76,18231,86,4419,13/06/1959,Salaried,20/09/2018,8,1205,1,1,0,0,0,0,561,J-High Risk,1,1,0,-2043,48192,48192,3240,0,1,1yrs 10mon,1yrs 10mon,0,0
653714,71123,97214,74.06,136,14094,48,3700,21/10/1992,Salaried,31/10/2018,8,3440,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,2,0,72000,92000,72000,0,2,0,0yrs 2mon,0yrs 4mon,0,0
479490,71017,99300,74.52,8,17477,86,5638,17/01/1974,Salaried,30/08/2018,3,2151,1,1,0,0,0,0,751,C-Very Low Risk,2,2,0,458270,6.00E+05,6.00E+05,9116,0,0,2yrs 11mon,3yrs 5mon,0,0
576871,70912,87912,83.04,20,14004,86,6154,28/05/1975,Self employed,14/10/2018,5,1542,1,1,0,0,0,0,662,F-Low Risk,7,4,0,164121,355389,355389,0,2,1,1yrs 0mon,2yrs 4mon,0,1
495596,70817,98500,74.11,152,24005,48,5219,01/01/1985,Self employed,07/09/2018,3,541,1,1,0,0,0,0,300,M-Very High Risk,10,5,1,21502,93248,93248,8685,0,1,1yrs 11mon,3yrs 9mon,0,1
539769,70717,90805,81.49,138,18089,86,3327,03/05/1984,Salaried,26/09/2018,9,3308,1,1,1,0,0,0,631,G-Low Risk,16,8,0,72067,137250,137250,15586,5,0,0yrs 7mon,1yrs 2mon,0,0
634594,70623,160000,45,2,23005,49,1708,16/04/1991,Salaried,28/10/2018,4,1060,1,1,0,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,1yrs 2mon,1yrs 7mon,0,0
640470,70517,89800,80.4,248,20675,86,1754,20/09/1979,Salaried,30/10/2018,4,2252,1,1,0,0,0,0,598,I-Medium Risk,5,1,1,13911,15000,15000,834,1,0,1yrs 1mon,2yrs 10mon,0,0
437413,70517,96373,74.92,78,20984,86,2067,23/06/1994,Salaried,14/08/2018,4,2260,1,1,0,0,0,0,615,H-Medium Risk,1,0,0,0,0,0,0,0,0,2yrs 8mon,2yrs 8mon,1,1
418473,70317,128649,55.97,251,23647,49,6898,01/10/1987,Self employed,01/08/2018,13,620,1,0,0,1,0,0,583,I-Medium Risk,4,1,1,83219,210000,210000,0,0,1,2yrs 10mon,5yrs 0mon,0,0
426827,70194,81546,88.76,117,23396,86,1927,01/06/1956,Salaried,08/08/2018,4,1991,1,1,0,0,0,0,569,J-High Risk,3,1,0,913,5000,5000,25000,0,1,2yrs 8mon,4yrs 7mon,0,0
625941,70123,80972,87.68,2,23799,120,1625,13/02/1975,Self employed,26/10/2018,4,751,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,32354,41172,41172,0,0,0,0yrs 7mon,0yrs 7mon,0,1
601389,70123,90200,79.82,19,21435,86,1873,15/07/1979,Self employed,22/10/2018,4,2942,1,1,0,0,0,0,774,B-Very Low Risk,4,2,0,288218,474795,474795,1601,0,0,1yrs 7mon,3yrs 0mon,0,1
471809,70123,89900,79.53,48,18265,48,6291,01/01/1965,Self employed,29/08/2018,5,444,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,0,0
563814,69923,91905,77.04,82,21188,120,4886,04/05/1973,Self employed,08/10/2018,19,3098,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,8500,25500,25500,0,1,0,1yrs 7mon,2yrs 10mon,0,0
618426,69817,80847,87.82,136,24269,86,3771,09/06/1975,Salaried,25/10/2018,8,3177,1,1,0,0,0,0,768,B-Very Low Risk,11,6,0,3122867,3243223,3193223,67624,4,0,0yrs 11mon,3yrs 4mon,0,0
457832,69817,96407,74.68,48,18519,51,6329,25/01/1984,Salaried,23/08/2018,5,1433,1,1,0,0,0,0,396,K-High Risk,1,1,0,-2036,12000,12000,0,0,0,1yrs 10mon,1yrs 10mon,0,1
451265,69817,97048,74.19,1,13890,86,4936,25/04/1994,Self employed,20/08/2018,3,601,1,1,0,0,0,0,708,D-Very Low Risk,5,4,0,27011,47480,47480,3761,4,0,0yrs 3mon,0yrs 7mon,1,1
558902,69623,95940,73.48,69,18704,48,4081,22/05/1989,Salaried,05/10/2018,8,2278,1,1,0,0,0,0,713,D-Very Low Risk,12,8,1,2387068,2553910,2513910,21562,2,0,1yrs 5mon,4yrs 10mon,0,0
609564,69468,101700,69.81,248,20675,86,1754,04/01/1996,Salaried,24/10/2018,4,117,1,1,0,0,0,0,708,D-Very Low Risk,4,4,0,33022,70980,70980,0,3,0,0yrs 3mon,0yrs 7mon,0,0
573214,69169,110904,63.12,36,23991,48,6673,01/10/1981,Self employed,12/10/2018,13,849,1,0,0,1,0,0,785,B-Very Low Risk,2,2,0,275271,511000,5.00E+05,11948,1,0,1yrs 6mon,2yrs 7mon,0,0
574110,69123,96496,73.58,103,20639,48,6998,01/02/1973,Salaried,13/10/2018,7,248,1,1,1,0,0,0,610,H-Medium Risk,8,6,0,1930106,2103340,2103340,22460,2,2,1yrs 4mon,6yrs 7mon,0,0
521455,69123,113000,62.39,2,22699,120,2394,12/05/1986,Salaried,20/09/2018,4,294,1,1,0,0,0,0,809,A-Very Low Risk,3,2,0,574438,1690000,1672619,0,0,0,4yrs 4mon,6yrs 3mon,0,1
434654,68882,82582,84.76,13,20706,86,4531,01/06/1990,Self employed,12/08/2018,8,1254,1,0,0,0,1,0,659,F-Low Risk,15,9,0,716350,736421,736421,12034,4,0,0yrs 7mon,1yrs 1mon,1,0
603542,68882,93758,74.66,146,15694,86,3024,25/07/1969,Salaried,23/10/2018,14,2137,1,1,0,0,0,0,300,M-Very High Risk,11,2,2,0,300010,300010,9129,0,0,3yrs 4mon,11yrs 9mon,1,0
574643,68882,94315,74.22,20,23257,48,6167,13/05/1975,Salaried,13/10/2018,5,1482,1,1,0,0,0,0,300,M-Very High Risk,10,6,1,120448,99638,99638,104615,1,1,1yrs 1mon,4yrs 3mon,0,0
627804,68877,122354,58.85,36,24622,48,6559,09/10/1991,Self employed,26/10/2018,13,988,1,0,1,1,0,0,466,K-High Risk,1,1,0,0,150000,150000,0,0,0,3yrs 4mon,3yrs 4mon,0,0
547264,68869,87700,79.82,5,15996,120,3305,10/04/1996,Salaried,29/09/2018,9,407,1,1,0,0,0,0,300,M-Very High Risk,1,1,1,23011,30000,30000,1620,0,0,2yrs 8mon,2yrs 8mon,0,0
504782,68817,98500,72.08,8,22200,86,5312,05/05/1993,Salaried,14/09/2018,3,1356,1,0,0,1,0,0,738,C-Very Low Risk,1,1,0,10710,14340,14340,0,1,0,0yrs 4mon,0yrs 4mon,0,0
520087,68663,76933,93.59,138,18348,86,3344,26/02/1991,Salaried,20/09/2018,9,745,1,1,0,0,0,0,709,D-Very Low Risk,6,4,0,10713,92450,92450,20745,0,0,1yrs 8mon,3yrs 2mon,0,1
541976,68500,78626,89.28,13,15884,86,4645,12/03/1979,Salaried,27/09/2018,8,1198,1,1,0,0,0,0,300,M-Very High Risk,13,2,1,209178,210000,210000,458272,0,0,0yrs 9mon,2yrs 5mon,0,1
634184,68169,81244,84.93,2,23799,120,1595,31/10/1973,Self employed,28/10/2018,4,751,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,140900,150000,150000,0,1,0,0yrs 4mon,0yrs 4mon,0,1
597511,68169,85520,80.68,17,20335,86,3239,24/10/1974,Salaried,22/10/2018,17,772,1,1,0,0,0,0,708,D-Very Low Risk,7,5,0,9968,56121,56121,3884,2,0,0yrs 6mon,0yrs 11mon,1,0
431673,68169,96500,72.54,160,22417,51,60,05/05/1974,Self employed,10/08/2018,1,685,1,1,0,0,0,0,738,C-Very Low Risk,3,1,0,11824,17738,17738,6368,1,0,0yrs 4mon,0yrs 6mon,1,0
606630,68169,108475,64.53,74,17468,49,2578,01/01/1970,Salaried,23/10/2018,4,1129,1,1,0,0,0,0,792,B-Very Low Risk,2,1,0,2316741,2795000,2795000,0,0,0,6yrs 4mon,9yrs 0mon,0,0
571335,67967,80911,87.32,152,13890,86,5033,01/03/1984,Self employed,12/10/2018,3,599,1,1,0,0,0,0,738,C-Very Low Risk,12,2,0,124854,150000,150000,22141,1,0,0yrs 10mon,1yrs 9mon,2,1
461925,67919,86241,80.01,16,21498,86,2940,10/06/1988,Salaried,24/08/2018,17,430,1,1,0,0,0,0,464,K-High Risk,10,9,1,243979,284990,290891,12171,6,0,0yrs 8mon,2yrs 4mon,0,1
594906,67882,77313,89.25,2,24487,86,1716,17/06/1971,Salaried,21/10/2018,4,2601,1,1,0,0,0,0,300,M-Very High Risk,13,1,4,10400,48000,48000,9320,0,0,4yrs 5mon,8yrs 0mon,0,1
579474,67882,79000,88.61,135,24499,86,1794,06/10/1980,Salaried,15/10/2018,4,1404,1,1,0,0,0,0,758,C-Very Low Risk,1,1,0,19501,56337,44006,0,0,0,2yrs 8mon,2yrs 8mon,0,0
506542,67882,79345,87.59,36,15077,86,6529,01/10/1985,Salaried,14/09/2018,13,1386,1,0,0,1,0,0,643,G-Low Risk,4,1,1,339965,366006,366006,0,0,0,0yrs 9mon,1yrs 10mon,0,0
579439,67882,84620,82.72,152,14011,45,5021,01/01/1982,Self employed,15/10/2018,3,2788,1,0,0,1,0,0,401,K-High Risk,5,5,1,68653,162391,169704,3648,1,4,1yrs 6mon,3yrs 5mon,3,1
501721,67782,100180,69.77,65,23180,49,6825,01/01/1982,Self employed,12/09/2018,13,1561,1,0,0,0,1,0,672,F-Low Risk,21,4,3,27800,61377,61377,0,0,0,1yrs 8mon,8yrs 5mon,0,0
437184,67569,80173,86.06,67,22703,86,1438,12/09/1983,Self employed,14/08/2018,6,2652,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,22302,53000,53000,2683,0,0,1yrs 2mon,1yrs 2mon,0,0
614211,67502,81879,84.27,76,22354,86,4444,12/12/1970,Self employed,24/10/2018,8,3229,1,0,0,1,0,0,721,D-Very Low Risk,12,4,0,36121,100500,100500,5136,0,0,1yrs 8mon,4yrs 4mon,0,1
554104,67282,99704,69.2,67,17635,49,1438,27/09/1994,Salaried,30/09/2018,6,664,1,0,0,1,0,0,584,I-Medium Risk,1,1,0,0,41000,41000,2634,0,1,1yrs 10mon,1yrs 10mon,0,1
572543,67172,103260,69.24,8,17528,45,5613,01/01/1990,Self employed,12/10/2018,3,861,1,0,0,1,0,0,300,M-Very High Risk,1,1,1,47126,150000,150000,0,0,0,8yrs 6mon,8yrs 6mon,0,0
546989,67169,73500,93.88,146,15359,86,2956,01/01/1983,Salaried,28/09/2018,14,1025,1,1,0,0,0,0,300,M-Very High Risk,4,1,1,44959,45000,51112,0,0,0,1yrs 3mon,2yrs 11mon,0,0
542931,67169,80000,85,2,14770,86,1654,10/09/1986,Self employed,27/09/2018,4,611,1,1,0,0,0,0,680,F-Low Risk,9,6,0,84526,148504,148504,8831,4,0,0yrs 8mon,1yrs 7mon,1,0
640193,67169,113550,59.89,19,14375,86,1814,22/02/1985,Salaried,30/10/2018,4,704,1,1,0,0,0,0,647,G-Low Risk,11,4,1,2240796,2619135,2619135,12200,0,0,1yrs 8mon,4yrs 11mon,0,0
531633,66882,75819,89.69,82,23474,86,4820,25/05/1986,Self employed,24/09/2018,19,722,1,1,0,0,0,0,604,H-Medium Risk,6,4,0,602599,833406,833406,0,1,1,1yrs 2mon,2yrs 6mon,0,0
577982,66882,78410,88,1,16052,45,6127,01/01/1987,Self employed,14/10/2018,3,1157,1,0,0,1,0,0,825,A-Very Low Risk,6,2,0,40940,50469,50469,8876,1,0,0yrs 9mon,1yrs 2mon,0,0
648858,66882,80700,84.88,248,14791,86,1789,01/01/1981,Salaried,31/10/2018,4,166,1,1,0,0,0,0,825,A-Very Low Risk,10,2,0,77528,120000,120000,40020,1,0,0yrs 10mon,1yrs 2mon,2,0
535682,66803,107818,64.76,36,24184,48,6776,01/02/1983,Self employed,25/09/2018,13,2961,1,0,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,1,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
538861,66669,78100,87.07,13,20716,86,4533,09/09/1980,Salaried,26/09/2018,8,1236,1,0,0,0,1,0,487,K-High Risk,9,7,0,161811,200330,200330,0,2,0,1yrs 0mon,2yrs 4mon,0,0
429537,66660,77376,88.53,8,18306,86,5326,24/11/1973,Salaried,09/08/2018,3,1366,1,1,0,0,0,0,836,A-Very Low Risk,4,0,0,0,0,0,5371,0,0,1yrs 9mon,4yrs 6mon,0,0
460328,66553,91571,74.99,254,21251,48,6734,28/12/1985,Salaried,24/08/2018,13,2039,1,0,0,0,1,0,635,G-Low Risk,1,1,0,18240,258000,258000,0,0,0,4yrs 7mon,4yrs 7mon,0,1
614738,66461,80696,85,138,18089,86,3378,10/07/1995,Salaried,24/10/2018,9,2785,1,1,0,0,0,0,602,H-Medium Risk,1,0,0,0,0,0,9,0,0,0yrs 8mon,0yrs 8mon,0,0
653991,66382,79460,84.95,251,22971,45,6877,01/10/1978,Self employed,31/10/2018,13,255,1,0,0,1,0,0,15,Not Scored: Sufficient History Not Available,2,2,0,44709,46636,45062,3131,2,0,0yrs 2mon,0yrs 3mon,5,0
488443,66169,95466,70.18,64,23765,51,3541,01/01/1980,Salaried,04/09/2018,9,2199,1,1,0,0,0,0,380,K-High Risk,11,3,1,60648,107900,107900,320423,0,1,1yrs 3mon,3yrs 10mon,0,0
592655,66069,95981,72.93,3,21413,51,82,01/01/1995,Self employed,20/10/2018,1,2144,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,8165,14000,14000,2858,1,0,0yrs 3mon,0yrs 6mon,0,0
560751,66032,79000,85,2,22998,86,1655,01/01/1967,Self employed,06/10/2018,4,2186,1,1,0,0,0,0,300,M-Very High Risk,10,1,1,28029,37000,37000,10195,0,0,1yrs 4mon,3yrs 4mon,0,1
653541,65882,76494,88.9,19,22857,86,1907,30/12/1995,Salaried,31/10/2018,4,975,1,1,0,0,0,0,811,A-Very Low Risk,5,0,0,0,0,0,0,0,0,0yrs 5mon,0yrs 9mon,0,0
605606,65882,83872,81.08,1,15201,45,5104,01/01/1975,Self employed,23/10/2018,3,726,1,1,0,0,0,0,721,D-Very Low Risk,2,1,0,60807,133127,133127,0,0,0,7yrs 8mon,10yrs 1mon,0,0
599850,65882,123045,54.45,36,23659,48,6554,14/07/1987,Self employed,22/10/2018,13,2094,1,0,0,0,1,0,564,J-High Risk,1,1,0,39108,185000,185000,6920,0,1,2yrs 6mon,2yrs 6mon,0,1
419347,65780,76198,88.84,13,14614,86,4611,31/05/1983,Salaried,03/08/2018,8,1867,1,1,0,0,0,0,706,D-Very Low Risk,1,1,0,2994,20000,20000,1045,0,0,1yrs 10mon,1yrs 10mon,0,0
418825,65582,74892,89.46,136,14189,86,3731,13/01/1989,Self employed,01/08/2018,8,1170,1,1,0,0,0,0,740,C-Very Low Risk,3,1,0,61906,100012,100012,382,0,0,0yrs 6mon,0yrs 10mon,0,1
504749,65582,103774,65.24,42,16679,51,5338,01/01/1992,Self employed,14/09/2018,3,1209,1,1,0,0,0,0,379,K-High Risk,1,1,1,58341,65900,65900,2408,0,1,0yrs 11mon,0yrs 11mon,0,1
550316,65569,104000,64.42,67,22796,49,1446,05/05/1972,Salaried,29/09/2018,6,3335,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,3006,0,0,0yrs 8mon,0yrs 8mon,0,0
528457,65512,83518,82.02,82,21314,51,4859,10/07/1992,Salaried,22/09/2018,19,3046,1,0,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),8,0,0,0,0,0,0,0,0,0yrs 4mon,1yrs 1mon,0,0
572561,65499,91616,73.13,136,22111,48,3731,23/06/1996,Salaried,12/10/2018,8,2989,1,1,0,0,0,0,444,K-High Risk,3,2,1,3214,54000,15942,97010,0,1,0yrs 5mon,0yrs 9mon,0,1
534253,65382,74500,89.93,135,23313,86,1802,01/06/1963,Self employed,25/09/2018,4,90,1,1,0,0,0,0,605,H-Medium Risk,6,3,2,2071,54029,54029,0,0,0,4yrs 0mon,8yrs 10mon,0,0
518680,65382,75000,89.33,2,16787,51,1688,01/07/1980,Self employed,19/09/2018,4,838,1,1,0,0,0,0,485,K-High Risk,8,5,1,508349,1049360,1054395,20826,2,1,1yrs 2mon,5yrs 9mon,1,1
550032,65382,78457,84.76,74,22928,86,2578,01/01/1990,Salaried,29/09/2018,4,286,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,885,0,0,0yrs 8mon,0yrs 8mon,0,0
