UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
642332,53078,78446,69.47,2,18450,86,1728,01/01/1997,Salaried,30/10/2018,4,12,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
612822,61213,104500,59.33,16,14143,48,3013,01/01/1997,Salaried,24/10/2018,14,1565,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,1,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 10mon,0,0
560920,38239,67509,59.25,34,15123,45,978,01/01/1997,Salaried,06/10/2018,6,2555,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
603650,39439,75495,52.98,34,23084,120,989,01/01/1997,Salaried,23/10/2018,6,3624,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
521859,33861,66370,52.73,67,23146,86,1569,01/01/1997,Salaried,20/09/2018,6,1049,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
618822,47349,81130,60.4,1,16052,45,6091,31/12/1996,Self employed,25/10/2018,3,222,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
627789,43494,70566,63.06,18,13971,86,2702,29/12/1996,Salaried,26/10/2018,4,1502,1,1,0,0,0,0,650,G-Low Risk,2,1,1,722,4150,4150,0,0,0,0,0,0,1890,0,0,1,0yrs 6mon,0yrs 7mon,0,0
585943,57513,69993,84.29,5,14145,86,3335,24/12/1996,Salaried,17/10/2018,9,1870,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
534940,42911,72836,61.51,120,18732,45,6935,24/12/1996,Self employed,25/09/2018,12,872,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
620486,52803,74000,72.97,135,23746,86,1794,22/12/1996,Salaried,25/10/2018,4,1643,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
549533,55759,66187,86.88,63,16067,45,7104,15/12/1996,Salaried,29/09/2018,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
482591,47349,64467,76.01,34,15142,86,1050,15/12/1996,Self employed,31/08/2018,6,1401,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
624751,52478,68930,79.79,105,20292,48,1241,09/12/1996,Salaried,26/10/2018,6,2309,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
546720,47500,67047,74.57,63,18636,86,7117,08/12/1996,Self employed,28/09/2018,10,161,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
527573,61947,74415,84.66,34,23585,86,1084,02/12/1996,Self employed,22/09/2018,6,1436,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
602014,72817,103717,72.31,255,23805,51,5844,30/11/1996,Self employed,22/10/2018,3,956,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
615015,59747,72486,83.88,147,17551,86,2782,24/11/1996,Salaried,24/10/2018,2,522,1,1,0,0,0,0,753,C-Very Low Risk,2,2,0,11328,24897,24897,0,0,0,0,0,0,0,0,1,0,0yrs 5mon,0yrs 10mon,0,1
575884,42994,68340,65.85,68,18059,86,855,17/11/1996,Self employed,13/10/2018,6,2755,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,2,2,0,2753090,2800000,2800000,0,0,0,0,0,0,30981,0,0,0,1yrs 1mon,1yrs 2mon,0,0
555599,34339,65752,53.99,67,18129,45,1509,14/11/1996,Self employed,03/10/2018,6,1845,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
594412,41074,55250,79.64,160,24573,45,577,10/11/1996,Self employed,21/10/2018,15,2056,1,1,1,0,0,0,738,C-Very Low Risk,1,1,0,23625,31500,31500,1,1,0,2070229,2680000,2680000,0,0,1,0,0yrs 10mon,1yrs 4mon,0,0
449281,57113,71802,82.31,251,22994,45,6883,07/11/1996,Self employed,20/08/2018,13,2546,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
418281,54259,66528,84.18,16,16445,86,2989,05/11/1996,Salaried,01/08/2018,14,808,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,141737,170000,170000,0,0,0,0,0,0,6759,0,0,0,0yrs 9mon,0yrs 9mon,0,1
492861,40394,52154,79.57,142,24424,51,104,04/11/1996,Salaried,06/09/2018,16,3031,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
617567,70123,103001,69.9,103,24407,51,7006,04/11/1996,Salaried,25/10/2018,7,2811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
479809,88555,145680,62.47,103,21097,49,6998,02/11/1996,Salaried,30/08/2018,7,2902,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
570675,61947,77960,81.45,2,17904,51,1713,29/10/1996,Salaried,12/10/2018,4,1555,1,1,0,0,0,0,778,B-Very Low Risk,1,1,0,0,22590,22590,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,0,0
441437,35939,60249,62.24,3,18180,86,6,19/10/1996,Salaried,16/08/2018,1,2124,1,1,0,0,0,0,708,D-Very Low Risk,4,3,0,25789,45489,45489,0,0,0,0,0,0,1983,0,3,0,0yrs 4mon,0yrs 6mon,0,0
588715,66782,85985,79.9,67,18166,86,1505,17/10/1996,Salaried,19/10/2018,6,2599,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
443522,54359,62446,89.84,19,15357,45,1839,13/10/1996,Salaried,17/08/2018,4,292,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
504795,47349,61896,79.17,3,14764,86,45,09/10/1996,Salaried,14/09/2018,1,1728,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
516759,52703,65850,82,3,18180,86,5,08/10/1996,Self employed,19/09/2018,1,1683,1,1,0,0,0,0,603,H-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,0,0yrs 11mon,0yrs 11mon,0,1
445485,43617,58075,79.9,105,20292,48,1237,06/10/1996,Salaried,17/08/2018,6,2617,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
639973,59259,71468,83.95,14,14198,86,825,01/10/1996,Salaried,30/10/2018,15,3004,1,0,0,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1182,0,0,0,0yrs 6mon,0yrs 6mon,1,1
555096,57915,66435,89.56,61,22862,86,1346,26/09/1996,Salaried,03/10/2018,6,1689,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
491845,65169,95044,70.49,48,17514,49,6411,25/09/1996,Salaried,06/09/2018,5,1856,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
551048,73023,91000,81.21,2,22070,86,1615,17/09/1996,Salaried,30/09/2018,4,100,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
491577,57335,68913,85,5,14145,86,3386,14/09/1996,Salaried,05/09/2018,9,941,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
566183,42290,62486,72.5,3,18029,86,36,11/09/1996,Self employed,09/10/2018,1,1079,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
436293,62659,74781,89.59,162,18077,86,1828,26/08/1996,Salaried,13/08/2018,4,1321,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
479028,52078,79122,68.25,255,23173,86,5846,25/08/1996,Self employed,30/08/2018,3,956,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
452365,34439,153256,23.49,103,23006,67,6999,13/08/1996,Self employed,21/08/2018,7,2633,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
506977,64502,73957,89.24,13,16528,86,4608,02/08/1996,Salaried,14/09/2018,8,2104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
503764,55011,76189,78,36,23631,51,6679,26/07/1996,Self employed,14/09/2018,13,2722,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
430477,54303,62000,88.71,2,15899,86,1677,24/07/1996,Self employed,10/08/2018,4,1164,1,1,0,0,0,0,681,E-Low Risk,2,2,0,14186,38197,38197,0,0,0,0,0,0,4236,0,1,1,0yrs 4mon,0yrs 6mon,2,1
489689,58759,74799,80.21,2,22123,86,1735,22/07/1996,Salaried,04/09/2018,4,586,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
653552,79079,113536,70.46,2,23799,51,1654,12/07/1996,Self employed,31/10/2018,4,751,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
645834,51803,63099,83.99,3,14360,51,57,07/07/1996,Self employed,31/10/2018,1,2122,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0yrs 2mon,0yrs 6mon,0,0
630333,62213,74453,84.62,19,14375,86,1888,06/07/1996,Salaried,27/10/2018,4,603,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
648774,65340,92340,72.34,76,16596,86,4412,05/07/1996,Self employed,31/10/2018,8,1361,1,1,0,0,0,0,300,M-Very High Risk,2,2,1,20367,48990,48990,0,0,0,0,0,0,4632,0,1,1,1yrs 1mon,1yrs 11mon,3,1
628652,48603,75320,65.06,34,23024,86,974,04/07/1996,Self employed,27/10/2018,6,2202,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
572663,55613,69203,82.37,18,14115,86,2729,23/06/1996,Salaried,12/10/2018,4,2992,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
572561,65499,91616,73.13,136,22111,48,3731,23/06/1996,Salaried,12/10/2018,8,2989,1,1,0,0,0,0,444,K-High Risk,3,2,1,3214,54000,15942,0,0,0,0,0,0,97010,0,0,1,0yrs 5mon,0yrs 9mon,0,1
559336,44145,64070,71.8,85,18393,45,2000,21/06/1996,Self employed,06/10/2018,4,2831,1,1,0,0,0,0,566,J-High Risk,2,2,0,70000,70000,70000,0,0,0,0,0,0,0,0,1,0,2yrs 1mon,4yrs 2mon,0,1
426412,47349,65869,74.39,160,24119,51,571,19/06/1996,Self employed,07/08/2018,15,1210,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
418977,37239,58840,65.09,48,23412,45,6361,19/06/1996,Salaried,01/08/2018,5,1571,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
511654,47468,68892,74.03,3,21305,86,82,15/06/1996,Salaried,17/09/2018,1,712,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
483546,65882,100793,67.47,11,14002,51,5969,12/06/1996,Self employed,31/08/2018,3,379,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634298,57559,84876,70.69,103,22728,51,7011,05/06/1996,Self employed,28/10/2018,7,1238,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
455804,37239,65739,57.8,16,14356,45,3013,02/06/1996,Salaried,22/08/2018,14,1033,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
602582,63789,102843,66.12,136,22841,49,3843,01/06/1996,Salaried,22/10/2018,8,1097,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
457262,30484,69660,45.94,20,17725,51,6240,27/05/1996,Self employed,22/08/2018,5,1333,1,1,0,0,0,0,572,I-Medium Risk,1,1,0,203652,3.00E+05,3.00E+05,0,0,0,0,0,0,0,0,0,0,0yrs 6mon,0yrs 6mon,0,0
505469,68169,92842,74.32,74,22928,86,2594,25/05/1996,Salaried,14/09/2018,4,286,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
506173,53063,61244,89.89,79,20996,45,764,22/05/1996,Salaried,14/09/2018,18,2646,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
435781,71923,113677,65.98,138,14292,48,3333,19/05/1996,Self employed,13/08/2018,9,2954,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
443941,43429,67125,68.53,20,14159,45,6251,15/05/1996,Self employed,17/08/2018,5,1333,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
565853,48094,61794,79.94,76,23558,48,4437,09/05/1996,Salaried,09/10/2018,8,202,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,23,23,23,0,0,0,0,0,0,0,0,0,0,1yrs 5mon,1yrs 5mon,0,0
496922,50703,62000,83.87,67,22727,45,1509,07/05/1996,Self employed,08/09/2018,6,2616,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
641821,63613,78250,83.07,5,15642,120,3323,02/05/1996,Self employed,30/10/2018,9,936,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
503098,58747,74176,81.97,251,22994,45,6887,24/04/1996,Self employed,12/09/2018,13,2546,1,0,1,0,0,1,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
514212,48349,65128,76.77,100,18731,86,629,20/04/1996,Salaried,18/09/2018,15,3128,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
547264,68869,87700,79.82,5,15996,120,3305,10/04/1996,Salaried,29/09/2018,9,407,1,1,0,0,0,0,300,M-Very High Risk,1,1,1,23011,30000,30000,0,0,0,0,0,0,1620,0,0,0,2yrs 8mon,2yrs 8mon,0,1
491879,48349,144070,34.71,3,15686,49,89,09/04/1996,Self employed,06/09/2018,1,1811,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,2,2,1,15308,13670,13670,0,0,0,0,0,0,0,0,1,1,0yrs 10mon,1yrs 8mon,2,0
608275,49263,73449,70.8,1,18068,86,6102,01/04/1996,Self employed,23/10/2018,3,1157,1,0,0,1,0,0,738,C-Very Low Risk,1,1,0,54732,65000,65000,0,0,0,0,0,0,1425,0,0,0,0yrs 8mon,0yrs 8mon,0,0
548754,73751,106100,71.63,251,22993,51,6903,26/03/1996,Salaried,29/09/2018,13,2500,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
565638,52303,72302,73.3,8,23530,51,5530,24/03/1996,Self employed,09/10/2018,3,2550,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
501642,45349,91920,50.59,2,14975,86,1724,24/03/1996,Salaried,12/09/2018,4,1060,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
432201,54959,62500,89.6,15,15733,86,298,20/03/1996,Salaried,11/08/2018,11,1253,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,10787,20779,20779,3,3,0,3219,24249,24249,3995,0,2,0,0yrs 5mon,0yrs 11mon,0,0
612895,55599,108700,53.36,103,21426,49,6978,10/03/1996,NA,24/10/2018,7,2782,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
627683,43942,66291,68.62,69,16611,45,4099,07/03/1996,Salaried,26/10/2018,8,2051,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
471863,21574,68421,33.62,10,23660,45,5697,05/03/1996,Self employed,29/08/2018,3,2063,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
650465,61247,84427,74.98,65,24793,49,6802,03/03/1996,Self employed,31/10/2018,13,3084,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
560605,53052,76474,71.89,65,23243,49,6832,23/02/1996,Self employed,06/10/2018,13,2420,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
614749,59523,79576,77.38,254,24232,86,6744,15/02/1996,Self employed,24/10/2018,13,130,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
502557,63413,87695,74.12,67,17530,86,1456,14/02/1996,Self employed,12/09/2018,6,168,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
564605,40894,153290,27.4,159,23371,49,7197,11/02/1996,Self employed,09/10/2018,7,3429,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
506401,45895,69702,71.73,78,16803,86,2070,10/02/1996,Self employed,14/09/2018,4,119,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
591945,72817,106988,69.17,36,22912,51,6635,02/02/1996,Self employed,20/10/2018,13,368,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
445815,60313,73321,84.97,70,16764,86,2399,31/01/1996,Salaried,17/08/2018,4,3181,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
513159,57659,69970,84.32,67,22986,86,1449,27/01/1996,Salaried,17/09/2018,6,2053,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,4640,9050,9050,0,0,0,0,0,0,1600,0,1,0,0yrs 3mon,0yrs 3mon,1,1
469014,50578,58850,87.68,72,16682,45,475,20/01/1996,Self employed,28/08/2018,11,3133,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
445156,51303,92340,57.4,152,23274,51,5189,15/01/1996,Salaried,17/08/2018,3,676,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
641364,40595,75359,56,65,17272,45,6844,15/01/1996,Self employed,30/10/2018,13,1795,1,0,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
458415,65789,93000,74.19,36,24012,48,6687,13/01/1996,Self employed,23/08/2018,13,832,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
519721,67282,93996,73.83,65,16166,48,6852,10/01/1996,Self employed,19/09/2018,13,2513,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609564,69468,101700,69.81,248,20675,86,1754,04/01/1996,Salaried,24/10/2018,4,117,1,1,0,0,0,0,708,D-Very Low Risk,4,4,0,33022,70980,70980,0,0,0,0,0,0,0,0,3,0,0yrs 3mon,0yrs 7mon,0,0
454380,45389,70589,68,19,15685,86,1831,04/01/1996,Salaried,22/08/2018,4,442,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
517661,81986,112761,74.76,65,23854,86,6816,03/01/1996,Self employed,19/09/2018,13,1804,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
565896,60963,72467,85.56,146,16445,86,2997,01/01/1996,Salaried,09/10/2018,14,2927,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
454631,62300,75060,85.27,146,18473,86,2981,01/01/1996,Salaried,22/08/2018,14,2845,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
510202,48743,61800,84.14,147,18415,45,2799,01/01/1996,Self employed,16/09/2018,2,2445,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
455129,52078,67145,80.42,36,21880,45,6620,01/01/1996,Self employed,22/08/2018,13,368,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
548386,52303,66250,80,3,14573,45,82,01/01/1996,Self employed,29/09/2018,1,649,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
554510,55813,72585,79.91,16,18317,86,2989,01/01/1996,Salaried,03/10/2018,14,1345,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
494136,56759,72362,79.46,146,14142,45,3000,01/01/1996,Salaried,07/09/2018,14,1928,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
533180,57013,76436,77.19,251,22973,45,6898,01/01/1996,Self employed,24/09/2018,13,860,1,0,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
477645,45879,64000,76.56,3,18125,45,43,01/01/1996,Self employed,30/08/2018,1,1838,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
611059,69897,96450,74.65,61,24091,48,1423,01/01/1996,Salaried,24/10/2018,6,2944,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634783,63213,86216,74.23,147,17231,48,2810,01/01/1996,Self employed,28/10/2018,2,2623,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
