UniqueID,disbursed_amount,asset_cost,ltv,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE.DESCRIPTION,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,loan_default
440287,34939,62861,58.06,18052,86,5318,01/07/1991,Salaried,16/08/2018,3,761,1,0,1,0,Not Scored: Only a Guarantor,2.00E+05,2.00E+05,0,0,0yrs 10mon,0yrs 10mon,0
440470,51103,75833,69.89,16603,120,861,09/11/1977,Self employed,16/08/2018,6,2273,1,0,0,0,C-Very Low Risk,1387960,1387960,0,0,1yrs 0mon,2yrs 5mon,0
440637,48349,67714,73.84,22633,45,6971,01/12/1988,Salaried,16/08/2018,7,289,1,0,0,0,D-Very Low Risk,42500,42500,1,0,0yrs 4mon,0yrs 7mon,0
440932,34739,49600,72.18,24200,51,612,10/07/1997,Self employed,16/08/2018,15,2749,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
441177,45849,60550,77.62,24323,45,796,15/06/1986,NA,16/08/2018,15,3112,1,0,0,0,A-Very Low Risk,596446,596446,0,0,3yrs 5mon,3yrs 5mon,0
441236,79287,108387,74.96,23720,51,5268,10/05/1993,Salaried,16/08/2018,3,1425,1,0,0,0,C-Very Low Risk,22183,22183,1,0,0yrs 3mon,0yrs 3mon,0
441437,35939,60249,62.24,18180,86,6,19/10/1996,Salaried,16/08/2018,1,2124,1,0,0,0,D-Very Low Risk,45489,45489,3,0,0yrs 4mon,0yrs 6mon,0
442192,45349,58979,79.69,22945,86,87,14/10/1993,Salaried,16/08/2018,1,1069,1,1,0,0,E-Low Risk,0,0,1,0,0yrs 11mon,1yrs 11mon,0
442589,29984,46135,68.28,22993,51,6833,18/10/1969,Salaried,16/08/2018,13,2472,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
443004,52403,62955,85.78,17742,45,2797,01/01/1971,Salaried,17/08/2018,2,2479,1,0,0,0,M-Very High Risk,1655000,1655000,0,0,5yrs 2mon,10yrs 8mon,0
443472,59647,68000,89.71,14975,86,1716,03/02/1976,Self employed,17/08/2018,4,2388,1,0,0,0,I-Medium Risk,0,0,0,0,1yrs 9mon,7yrs 4mon,0
443523,38839,63477,63.01,18166,86,1449,01/01/1986,Self employed,17/08/2018,6,752,1,0,0,0,D-Very Low Risk,95189,95189,1,0,0yrs 11mon,2yrs 7mon,0
443624,30984,68505,47.44,14790,45,5313,05/01/1980,Salaried,17/08/2018,3,1330,1,0,0,0,Not Scored: No Updates available in last 36 months,0,0,0,0,3yrs 2mon,3yrs 2mon,0
444270,56459,68856,84.23,20470,86,3361,12/08/1976,Salaried,17/08/2018,9,2238,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,1yrs 7mon,1yrs 7mon,0
444285,57213,65038,89.95,22778,86,1320,25/07/1992,Salaried,17/08/2018,6,2827,1,0,0,0,D-Very Low Risk,173000,73058,2,1,1yrs 6mon,3yrs 11mon,0
444484,97390,145952,68.45,23516,49,2116,01/06/1870,Self employed,17/08/2018,4,223,1,0,0,0,B-Very Low Risk,0,0,0,0,1yrs 0mon,1yrs 11mon,0
444702,32484,72318,47.01,23609,86,6577,01/01/1977,Self employed,17/08/2018,13,1529,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
444901,37189,47367,81.28,24280,45,2790,02/01/1992,Salaried,17/08/2018,2,681,1,0,0,0,K-High Risk,91159,91159,2,1,0yrs 7mon,1yrs 8mon,1
445080,46349,59483,79.85,14360,51,40,14/08/1985,Self employed,17/08/2018,1,1001,1,0,0,0,M-Very High Risk,103262,103262,0,0,1yrs 6mon,3yrs 1mon,0
445382,56813,65913,88.45,22752,86,1877,04/02/1973,Salaried,17/08/2018,4,2489,1,0,0,0,K-High Risk,161950,161950,1,1,1yrs 3mon,3yrs 6mon,0
445399,43394,58412,77.04,14151,45,46,29/11/1968,Salaried,17/08/2018,1,1208,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),20561,20561,0,0,3yrs 1mon,5yrs 9mon,0
445500,49503,65500,77.86,18532,45,1577,07/10/1986,Salaried,17/08/2018,6,2608,1,0,0,0,Not Scored: No Updates available in last 36 months,0,0,0,0,1yrs 7mon,1yrs 7mon,0
446115,62457,88421,74.19,17143,48,1932,01/06/1971,Salaried,17/08/2018,4,1351,1,0,0,0,D-Very Low Risk,327000,327000,2,0,1yrs 4mon,3yrs 11mon,1
446183,27729,55650,52.83,17742,45,2800,10/07/1984,Salaried,18/08/2018,2,1567,1,0,0,0,B-Very Low Risk,1210000,1210000,0,0,1yrs 8mon,3yrs 5mon,0
446346,31484,60481,54.56,20512,45,6918,02/05/1981,Self employed,18/08/2018,12,184,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
446442,75751,120000,65,23429,48,5993,27/06/1994,Self employed,18/08/2018,3,1910,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
446510,48349,68078,71.98,24364,86,3472,31/08/1972,Self employed,18/08/2018,9,3122,1,0,0,0,B-Very Low Risk,1621910,1621910,0,0,3yrs 8mon,4yrs 8mon,0
446748,54859,78274,72.82,16764,86,2407,05/10/1991,Salaried,18/08/2018,4,3184,1,0,0,0,J-High Risk,339858,339858,1,0,2yrs 10mon,6yrs 10mon,0
447139,54259,62300,89.09,22865,45,3706,05/03/1988,Salaried,18/08/2018,8,2302,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,4yrs 2mon,4yrs 2mon,0
447317,54459,66537,84.16,20470,86,3362,05/07/1991,Salaried,18/08/2018,9,2238,1,0,0,0,H-Medium Risk,0,0,0,0,0yrs 7mon,0yrs 7mon,0
447465,26263,40488,69.9,24279,48,6931,01/01/1993,Self employed,18/08/2018,12,3132,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
447560,57213,67860,89.15,15663,86,3373,26/02/1975,Salaried,18/08/2018,9,1032,1,0,0,0,K-High Risk,421039,421039,1,1,1yrs 7mon,4yrs 5mon,0
447599,42219,66088,69.6,14178,86,3339,01/08/1990,Self employed,18/08/2018,9,2575,1,0,0,0,Not Scored: Not Enough Info available on the customer,178000,5617,1,1,0yrs 3mon,0yrs 3mon,0
448107,54759,72800,76.24,14356,45,3003,02/04/1973,Self employed,18/08/2018,14,207,1,0,0,0,K-High Risk,2047400,2047400,0,0,1yrs 4mon,2yrs 11mon,0
448441,58707,101211,61.26,17995,51,3469,01/01/1974,Self employed,18/08/2018,9,1483,1,0,0,0,A-Very Low Risk,0,0,1,1,0yrs 9mon,1yrs 1mon,0
448563,57459,73750,79.32,17408,51,3352,02/10/1980,Salaried,18/08/2018,9,1996,1,0,0,0,I-Medium Risk,0,0,0,0,1yrs 0mon,2yrs 1mon,0
448849,48283,61995,82.26,22932,45,6154,01/01/1992,Salaried,20/08/2018,5,2393,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 7mon,0yrs 7mon,0
448963,48249,67123,73.75,14234,86,2703,27/10/1995,Salaried,20/08/2018,4,1587,1,0,0,0,D-Very Low Risk,25990,25990,2,0,0yrs 5mon,1yrs 2mon,0
449033,57013,66020,89.37,21347,86,2578,05/03/1976,Self employed,20/08/2018,4,419,1,0,0,0,G-Low Risk,53808,53808,5,0,0yrs 7mon,2yrs 10mon,0
449201,62213,70050,89.94,24211,86,1669,04/07/1983,Self employed,20/08/2018,4,2117,1,0,0,0,G-Low Risk,90000,90000,0,0,2yrs 8mon,4yrs 4mon,1
449273,55013,78541,72.57,17921,86,3005,10/05/1993,Salaried,20/08/2018,14,1887,1,1,0,0,D-Very Low Risk,509437,287905,2,0,0yrs 10mon,2yrs 0mon,0
449382,33311,57424,60.95,23323,86,782,02/02/1968,Salaried,20/08/2018,18,2257,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
449589,59213,95710,63.73,14574,51,5137,04/05/1990,Self employed,20/08/2018,3,1022,1,0,1,0,A-Very Low Risk,0,0,0,0,1yrs 3mon,1yrs 3mon,0
449676,57459,65208,89.25,14145,86,3393,28/04/1965,Self employed,20/08/2018,9,1870,1,0,0,0,K-High Risk,38880,38880,0,0,1yrs 4mon,2yrs 4mon,1
449996,51453,67442,78.59,21980,86,2998,01/01/1990,NA,20/08/2018,14,435,1,0,0,0,K-High Risk,480363,452285,2,2,1yrs 2mon,3yrs 7mon,0
450433,15579,69986,25.72,18077,86,1828,04/01/1987,Salaried,20/08/2018,4,1322,1,0,0,0,E-Low Risk,39316,39316,0,0,1yrs 0mon,1yrs 3mon,0
450478,52703,67697,79.77,16624,86,1446,10/04/1989,Salaried,20/08/2018,6,1385,1,0,0,0,B-Very Low Risk,3186185,3138728,4,0,0yrs 11mon,2yrs 5mon,0
450496,52003,66650,79.52,17408,51,3313,15/07/1982,Salaried,20/08/2018,9,3144,1,0,0,0,G-Low Risk,2044323,2044323,0,0,1yrs 10mon,4yrs 9mon,0
450856,57083,68426,89.15,14347,86,3392,24/04/1989,Self employed,20/08/2018,9,805,1,0,0,0,A-Very Low Risk,60000,60000,2,0,0yrs 10mon,2yrs 1mon,0
450901,51078,59879,88.51,15513,86,26,16/02/1980,Self employed,20/08/2018,1,721,1,0,0,0,C-Very Low Risk,27000,27000,1,0,0yrs 3mon,0yrs 3mon,0
451019,52304,60251,89.63,14441,45,299,01/01/1988,Salaried,20/08/2018,11,1114,1,0,0,0,M-Very High Risk,137000,137000,0,0,0yrs 10mon,3yrs 0mon,1
451054,47349,58371,83.95,16167,45,5,20/09/1990,Salaried,20/08/2018,1,1020,1,0,0,0,F-Low Risk,18471,18471,2,0,0yrs 4mon,0yrs 7mon,1
451158,48349,61962,80.69,21347,86,2578,01/01/1997,Self employed,20/08/2018,4,1328,1,0,0,0,Not Scored: Not Enough Info available on the customer,1,1,0,0,3yrs 10mon,3yrs 10mon,0
451265,69817,97048,74.19,13890,86,4936,25/04/1994,Self employed,20/08/2018,3,601,1,0,0,0,D-Very Low Risk,47480,47480,4,0,0yrs 3mon,0yrs 7mon,1
451268,55013,66107,86.22,23268,45,7186,03/02/1989,Salaried,20/08/2018,7,210,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 0mon,2yrs 0mon,1
451472,51078,65310,79.62,15196,86,987,08/08/1985,Salaried,20/08/2018,6,1863,1,0,0,0,D-Very Low Risk,99090,99090,0,0,0yrs 9mon,1yrs 0mon,1
451587,50078,60142,85.63,20996,45,764,02/02/1986,Salaried,21/08/2018,18,2287,1,0,0,0,Not Scored: Not Enough Info available on the customer,105000,105000,0,0,0yrs 8mon,0yrs 8mon,0
451970,23574,43075,55.72,23765,51,3522,01/01/1990,Salaried,21/08/2018,9,3212,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
451993,52279,67351,83.15,18130,86,3367,10/03/1987,Self employed,21/08/2018,9,632,1,0,1,0,C-Very Low Risk,29490,29490,1,0,0yrs 7mon,0yrs 9mon,0
452365,34439,153256,23.49,23006,67,6999,13/08/1996,Self employed,21/08/2018,7,2633,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
452476,45349,67626,69.5,14444,120,6323,02/04/1968,Self employed,21/08/2018,5,564,1,0,0,0,F-Low Risk,592787,592787,1,0,0yrs 6mon,1yrs 9mon,0
452692,47349,67505,72.59,23901,86,6586,01/01/1977,Salaried,21/08/2018,13,837,1,1,0,0,C-Very Low Risk,155201,155201,0,0,1yrs 5mon,2yrs 2mon,1
452922,52078,67018,80.58,15142,86,984,01/06/1985,Self employed,21/08/2018,6,268,1,1,0,0,I-Medium Risk,66650,66650,1,1,1yrs 1mon,2yrs 2mon,1
452944,51353,70518,75.16,13990,45,2958,01/01/1987,Salaried,21/08/2018,14,440,1,1,0,0,L-Very High Risk,159150,165198,0,2,2yrs 4mon,4yrs 6mon,0
453557,52703,62712,86.11,17901,45,1515,30/01/1990,Self employed,21/08/2018,6,2963,1,0,0,0,H-Medium Risk,80990,80990,0,0,0yrs 10mon,1yrs 2mon,0
453754,32775,41433,84.96,22908,51,2213,01/01/1970,Self employed,21/08/2018,4,2126,1,0,0,0,C-Very Low Risk,20000,20000,0,0,1yrs 3mon,1yrs 3mon,1
453896,44099,63384,73.65,20858,86,1934,01/01/1976,Self employed,21/08/2018,4,2180,1,0,0,0,Not Scored: No Updates available in last 36 months,0,0,0,0,1yrs 1mon,1yrs 6mon,1
454426,45849,65351,72.68,20704,45,7127,01/01/1981,Self employed,22/08/2018,10,531,1,0,0,0,M-Very High Risk,2072932,2072932,1,0,2yrs 9mon,7yrs 0mon,0
454595,31959,59146,59.18,20285,86,6998,15/05/1995,Self employed,22/08/2018,7,72,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
454706,43794,65217,69,22775,120,1466,08/04/1963,Salaried,22/08/2018,6,1593,1,0,0,0,E-Low Risk,478000,478000,1,0,2yrs 5mon,6yrs 3mon,0
454913,77579,106058,74.49,14123,48,3691,09/03/1999,NA,22/08/2018,8,77,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
455155,87089,120845,74.48,16264,120,17,03/07/1984,Self employed,22/08/2018,1,3009,1,0,0,0,B-Very Low Risk,153877,105911,2,0,1yrs 1mon,2yrs 3mon,0
455164,50303,65999,78.79,13890,86,5023,21/02/1959,Salaried,22/08/2018,3,912,1,0,1,0,B-Very Low Risk,25000,25000,0,0,0yrs 11mon,1yrs 1mon,0
455279,34739,48014,74.56,17038,51,571,01/01/1975,Salaried,22/08/2018,15,1352,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
455431,57259,72527,79.97,20973,120,3336,15/12/1983,Salaried,22/08/2018,9,2638,1,0,0,0,E-Low Risk,15900,15900,0,0,0yrs 11mon,1yrs 3mon,0
455554,51803,66800,79.34,18312,51,975,31/07/1978,Self employed,22/08/2018,6,2524,1,0,0,0,K-High Risk,4.00E+06,4.00E+06,0,0,2yrs 3mon,5yrs 2mon,0
455832,96490,142410,69.52,22879,49,6977,02/10/1992,Salaried,22/08/2018,7,10,1,0,0,0,C-Very Low Risk,109360,109360,1,0,1yrs 1mon,2yrs 2mon,0
455911,25029,56281,46.2,23823,86,278,01/01/1989,Self employed,22/08/2018,11,1152,1,0,0,0,C-Very Low Risk,60174,47145,0,0,0yrs 9mon,1yrs 3mon,0
456299,42394,65463,67.21,23372,86,735,31/01/1989,Salaried,22/08/2018,18,3222,1,0,0,0,B-Very Low Risk,22300,22300,0,0,0yrs 7mon,0yrs 7mon,1
456334,31684,41568,79.87,24360,51,941,03/08/1995,Self employed,22/08/2018,6,3054,1,0,0,0,F-Low Risk,184000,184000,0,1,1yrs 5mon,1yrs 5mon,0
456736,26541,55555,50.4,16712,45,6441,01/01/1962,Salaried,22/08/2018,5,2965,1,1,0,0,D-Very Low Risk,140000,140000,1,0,6yrs 10mon,12yrs 4mon,0
457102,47839,62544,79.36,17223,86,2791,10/05/1984,Self employed,22/08/2018,2,2423,1,0,0,0,I-Medium Risk,60390,61508,0,1,1yrs 6mon,2yrs 8mon,0
457262,30484,69660,45.94,17725,51,6240,27/05/1996,Self employed,22/08/2018,5,1333,1,0,0,0,I-Medium Risk,3.00E+05,3.00E+05,0,0,0yrs 6mon,0yrs 6mon,0
457623,54959,82577,68.18,18166,86,1511,19/01/1979,Self employed,23/08/2018,6,1064,1,0,0,0,B-Very Low Risk,1750692,1648860,3,0,0yrs 7mon,1yrs 4mon,0
457778,54813,62589,89.95,18400,86,268,01/01/1972,Self employed,23/08/2018,11,2825,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 5mon,2yrs 5mon,0
457832,69817,96407,74.68,18519,51,6329,25/01/1984,Salaried,23/08/2018,5,1433,1,0,0,0,K-High Risk,12000,12000,0,0,1yrs 10mon,1yrs 10mon,1
457945,52703,67730,79.73,16605,120,1450,02/12/1983,Self employed,23/08/2018,6,2053,1,1,0,0,E-Low Risk,60000,60000,0,0,1yrs 4mon,1yrs 10mon,0
458179,58947,85475,71.37,24225,120,6590,01/01/1984,Self employed,23/08/2018,13,1602,1,1,0,0,E-Low Risk,478272,478272,0,0,1yrs 9mon,3yrs 0mon,1
458217,64582,79000,83.54,23813,86,1756,01/06/1970,Salaried,23/08/2018,4,1229,1,0,0,0,E-Low Risk,15000,15000,1,0,0yrs 9mon,1yrs 2mon,0
458520,52303,64461,83.77,21838,86,6355,12/07/1968,Self employed,23/08/2018,5,684,1,0,0,0,D-Very Low Risk,230000,230000,0,0,1yrs 11mon,1yrs 11mon,0
458549,50303,70057,72.8,16461,86,3478,18/08/1990,Self employed,23/08/2018,9,2228,1,0,0,0,I-Medium Risk,78490,78490,4,0,0yrs 5mon,0yrs 11mon,0
458570,26450,42684,65.6,16388,51,7114,01/01/1982,Salaried,23/08/2018,10,360,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
458756,42489,51905,88.62,14271,45,82,12/10/1995,Salaried,23/08/2018,1,181,1,0,0,0,B-Very Low Risk,6398,6398,3,2,1yrs 5mon,5yrs 9mon,0
458850,45749,65012,72.29,14234,86,2692,24/12/1985,Salaried,23/08/2018,4,1587,1,0,0,0,H-Medium Risk,636277,614708,1,0,1yrs 1mon,2yrs 2mon,0
458886,56509,72400,80.11,16528,86,4620,20/10/1993,Salaried,23/08/2018,8,2104,1,0,0,0,B-Very Low Risk,59733,58156,0,0,1yrs 0mon,2yrs 1mon,0
459022,39894,56262,72.87,17292,48,2723,01/01/1981,Self employed,23/08/2018,4,244,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 1mon,2yrs 1mon,0
459160,53778,63704,86.34,13975,45,3307,10/01/1973,Self employed,23/08/2018,9,2448,1,0,0,0,M-Very High Risk,0,0,0,0,3yrs 6mon,4yrs 8mon,0
459328,39710,58024,70.66,22689,45,519,02/09/1980,Salaried,23/08/2018,11,226,1,0,0,0,F-Low Risk,754324,754324,2,0,1yrs 3mon,6yrs 7mon,0
459731,45874,57334,83.36,17501,45,2784,01/01/1971,Salaried,23/08/2018,2,2423,1,0,0,0,I-Medium Risk,0,0,0,1,2yrs 4mon,2yrs 4mon,1
460183,73123,103000,72.82,23584,51,7194,01/01/1996,Self employed,23/08/2018,7,794,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
460328,66553,91571,74.99,21251,48,6734,28/12/1985,Salaried,24/08/2018,13,2039,1,0,1,0,G-Low Risk,258000,258000,0,0,4yrs 7mon,4yrs 7mon,1
460400,49804,66195,78.86,15663,86,3316,08/09/1985,Salaried,24/08/2018,9,1355,1,0,0,0,C-Very Low Risk,1.00E+05,1.00E+05,3,0,0yrs 6mon,1yrs 1mon,0
460434,110067,165800,69.36,18105,67,854,01/01/1990,Salaried,24/08/2018,6,1672,1,0,0,0,C-Very Low Risk,9270,9270,1,0,0yrs 5mon,0yrs 7mon,1
460793,39684,65320,62.77,15943,45,3395,03/06/1978,Salaried,24/08/2018,9,501,1,0,0,0,H-Medium Risk,10000,16735,0,1,1yrs 6mon,1yrs 6mon,0
461326,49678,62517,81.58,22927,45,2691,22/07/1981,Self employed,24/08/2018,4,1502,1,0,0,0,M-Very High Risk,50000,50000,0,0,1yrs 6mon,2yrs 6mon,1
461672,47349,60900,82.1,14656,86,53,30/07/1993,Salaried,24/08/2018,1,1136,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 11mon,0yrs 11mon,0
461741,48773,60941,84.51,20390,51,7125,18/03/1993,Self employed,24/08/2018,10,2373,1,0,0,0,F-Low Risk,362283,362283,8,0,0yrs 5mon,1yrs 11mon,0
461798,48245,63540,77.9,21273,86,1379,01/06/1978,Salaried,24/08/2018,6,2873,1,1,0,0,D-Very Low Risk,80000,80000,0,1,1yrs 11mon,3yrs 3mon,0
461859,53103,72033,76.35,16603,120,852,01/01/1990,Self employed,24/08/2018,6,759,1,0,0,0,Not Scored: Only a Guarantor,132000,132000,1,0,0yrs 3mon,0yrs 3mon,1
461872,48349,76609,65.27,20335,86,3236,06/07/1971,Salaried,24/08/2018,17,772,1,0,0,0,C-Very Low Risk,13900,13900,1,0,0yrs 9mon,1yrs 3mon,1
461925,67919,86241,80.01,21498,86,2940,10/06/1988,Salaried,24/08/2018,17,430,1,0,0,0,K-High Risk,284990,290891,6,0,0yrs 8mon,2yrs 4mon,1
462323,45049,65649,71.59,16199,86,3553,01/01/1974,Self employed,24/08/2018,9,1479,1,0,0,0,D-Very Low Risk,0,0,0,0,1yrs 2mon,2yrs 10mon,0
462699,54259,67857,82.53,16199,86,3475,21/02/1978,Salaried,24/08/2018,9,655,1,0,0,0,B-Very Low Risk,6288563,6288563,2,0,2yrs 0mon,6yrs 5mon,0
462860,40994,64025,65.6,14145,86,3423,01/01/1976,Self employed,24/08/2018,9,2870,1,0,0,0,A-Very Low Risk,0,0,0,0,4yrs 1mon,4yrs 1mon,0
462870,54582,65390,85,17783,86,3821,13/12/1991,Self employed,24/08/2018,8,2148,1,0,0,0,M-Very High Risk,30000,30000,0,0,1yrs 8mon,1yrs 8mon,1
463144,51233,64159,83.39,17315,86,104,03/01/1964,Salaried,25/08/2018,16,700,1,0,0,0,F-Low Risk,655490,657586,2,0,0yrs 10mon,2yrs 1mon,0
463199,51078,68060,77.87,14255,51,5150,29/01/1975,Self employed,25/08/2018,3,75,1,0,1,0,M-Very High Risk,120000,120000,0,0,0yrs 8mon,1yrs 7mon,1
463200,46349,56636,84.75,20490,45,3694,01/06/1985,Salaried,25/08/2018,8,2512,1,0,0,0,D-Very Low Risk,43990,43990,1,0,1yrs 8mon,3yrs 5mon,1
463252,53078,73410,74.92,23480,51,6591,31/12/1980,Salaried,25/08/2018,13,1536,1,0,0,0,J-High Risk,550000,550000,1,1,0yrs 8mon,1yrs 4mon,0
463500,43394,57817,77.83,23166,45,540,10/01/1972,Self employed,25/08/2018,11,150,1,0,0,0,D-Very Low Risk,67814,67814,0,0,0yrs 10mon,1yrs 9mon,0
463503,55259,66881,83.73,14293,86,3386,01/01/1986,Self employed,25/08/2018,9,487,1,0,0,0,A-Very Low Risk,30000,30000,0,0,1yrs 2mon,2yrs 1mon,1
463566,45649,67990,69.57,18238,120,2340,27/08/1987,Salaried,25/08/2018,4,2197,1,0,0,0,A-Very Low Risk,75000,75000,1,0,0yrs 7mon,1yrs 2mon,1
463753,52603,68124,79.71,18317,86,2940,01/01/1982,Self employed,25/08/2018,17,3047,1,0,0,0,G-Low Risk,141276,141276,1,0,0yrs 11mon,1yrs 10mon,1
464376,48878,72611,69.69,22993,51,6867,06/11/1974,Self employed,25/08/2018,13,694,1,1,0,0,H-Medium Risk,1229000,1229000,0,0,4yrs 0mon,8yrs 1mon,0
464506,48749,55655,88.76,23418,86,3567,15/03/1988,Salaried,25/08/2018,9,3033,1,0,1,0,I-Medium Risk,140000,140000,0,0,1yrs 7mon,4yrs 1mon,0
464545,30824,59601,55.37,20333,45,1205,02/09/1989,Salaried,25/08/2018,6,1377,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
464674,50578,58000,89.66,23934,45,1721,01/01/1988,Self employed,25/08/2018,4,70,1,0,0,0,F-Low Risk,29000,29000,0,1,0yrs 10mon,1yrs 3mon,0
464924,60947,90829,69.36,23792,145,6779,01/10/1964,Self employed,25/08/2018,13,925,1,1,0,0,C-Very Low Risk,5.00E+05,5.00E+05,0,0,5yrs 10mon,9yrs 1mon,0
465403,28229,39684,74.84,22809,48,6169,02/06/1974,Self employed,26/08/2018,5,564,1,0,0,0,M-Very High Risk,1776486,1776486,1,1,1yrs 3mon,3yrs 3mon,0
465637,72217,90507,81.76,16652,86,535,01/05/1990,Self employed,26/08/2018,11,2024,1,0,0,0,K-High Risk,0,0,0,0,0yrs 0mon,0yrs 0mon,0
466292,29029,40329,74.39,14123,48,3773,25/04/1981,Self employed,27/08/2018,8,77,1,0,0,0,G-Low Risk,9978586,9978586,5,0,1yrs 7mon,4yrs 8mon,0
466645,50998,64306,83.97,17113,86,2578,01/01/1981,Self employed,27/08/2018,4,73,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),290000,290000,0,0,3yrs 4mon,3yrs 4mon,1
466753,57259,66532,88.68,14214,45,1840,27/01/1986,Salaried,27/08/2018,4,1040,1,0,0,0,A-Very Low Risk,0,0,0,0,3yrs 3mon,5yrs 2mon,0
467196,50478,61889,84.02,22350,86,1450,01/01/1969,Salaried,27/08/2018,6,2061,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 6mon,1yrs 6mon,0
467544,44394,60716,74.12,14070,86,3806,15/09/1992,Salaried,28/08/2018,8,801,1,0,0,0,E-Low Risk,799568,799027,2,1,0yrs 11mon,1yrs 8mon,0
467771,74751,85298,89.69,18451,86,1730,29/11/1990,Salaried,28/08/2018,4,1440,1,0,0,0,B-Very Low Risk,62490,62490,0,0,1yrs 7mon,2yrs 0mon,0
467782,80936,128096,64.99,16166,48,6801,01/03/1972,Salaried,28/08/2018,13,114,1,1,0,0,D-Very Low Risk,5.00E+05,5.00E+05,0,0,1yrs 6mon,2yrs 2mon,0
467907,36755,66745,59.48,18732,45,6914,01/01/1992,Self employed,28/08/2018,12,872,1,0,0,0,H-Medium Risk,69500,69500,0,0,0yrs 5mon,0yrs 5mon,1
468144,55259,72676,78.43,18310,86,4920,02/07/1967,Self employed,28/08/2018,3,1584,1,1,0,0,E-Low Risk,787900,787900,2,0,2yrs 0mon,11yrs 8mon,0
468391,49783,70000,74.29,22998,120,1674,03/08/1993,Salaried,28/08/2018,4,484,1,0,0,0,F-Low Risk,57890,53013,1,0,0yrs 9mon,1yrs 0mon,0
468721,47849,65233,75.12,23512,86,6879,07/03/1991,Self employed,28/08/2018,13,233,1,0,1,0,M-Very High Risk,456000,456000,0,1,1yrs 10mon,2yrs 1mon,0
468723,51978,67431,81.56,22857,86,1907,15/01/1986,Self employed,28/08/2018,4,975,1,0,0,0,B-Very Low Risk,35900,35900,0,0,0yrs 11mon,0yrs 11mon,0
469044,54182,63000,88.1,22998,86,1655,19/03/1995,Salaried,28/08/2018,4,484,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 0mon,1yrs 0mon,0
469861,57113,66168,88.56,23609,86,6597,01/01/1985,Salaried,28/08/2018,13,1536,1,1,0,0,A-Very Low Risk,0,0,0,0,4yrs 11mon,4yrs 11mon,0
470375,52456,63121,85,16556,86,981,04/02/1991,Self employed,28/08/2018,6,431,1,1,0,0,Not Scored: Not Enough Info available on the customer,40000,40000,1,0,0yrs 2mon,0yrs 2mon,0
470452,58259,71136,84.35,21033,86,6989,13/08/1992,Salaried,28/08/2018,7,2826,1,0,0,0,F-Low Risk,249981,249981,9,0,0yrs 5mon,1yrs 5mon,0
470760,43342,91670,47.99,20495,48,3693,10/05/1979,Salaried,28/08/2018,8,1295,1,0,0,0,C-Very Low Risk,113000,113000,0,0,1yrs 4mon,1yrs 4mon,0
470790,49263,68477,75.94,21445,86,772,01/01/1974,Self employed,28/08/2018,18,782,1,0,0,0,F-Low Risk,656761,656761,0,0,0yrs 6mon,0yrs 6mon,0
