"ID","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","default"
5009705,"F","N","N",0,139500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20863,365243,1,0,0,0,"",2,0
5009706,"F","N","N",0,157500,"Working","Higher education","Married","House / apartment",-11644,-344,1,0,0,0,"Managers",2,0
5009707,"F","N","N",0,157500,"Working","Higher education","Married","House / apartment",-11644,-344,1,0,0,0,"Managers",2,0
5009714,"M","N","N",0,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-9380,-1713,1,1,1,0,"",1,0
5009715,"M","N","N",0,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-9380,-1713,1,1,1,0,"",1,0
5009719,"F","N","N",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-19316,-4451,1,1,1,0,"",1,0
5009722,"F","N","N",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-19316,-4451,1,1,1,0,"",1,0
5009734,"F","Y","N",0,270000,"Commercial associate","Higher education","Married","House / apartment",-19341,-7314,1,1,1,0,"Managers",2,0
5009740,"F","Y","N",0,99000,"Working","Secondary / secondary special","Married","House / apartment",-14657,-4392,1,1,1,0,"Core staff",2,0
5009741,"F","Y","N",0,99000,"Working","Secondary / secondary special","Married","House / apartment",-14657,-4392,1,1,1,0,"Core staff",2,0
5009744,"F","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2,1
5009746,"F","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2,0
5009748,"F","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2,0
5009749,"F","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2,1
5009750,"F","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2,0
5009752,"F","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2,0
5009753,"F","Y","N",0,315000,"Pensioner","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2,0
5009761,"M","Y","N",0,270000,"Working","Higher education","Single / not married","House / apartment",-9087,-1682,1,0,0,0,"Laborers",1,0
5009765,"M","N","N",0,135000,"Working","Secondary / secondary special","Separated","House / apartment",-14118,-3174,1,0,0,0,"Laborers",1,0
5009768,"M","N","N",0,135000,"Working","Secondary / secondary special","Separated","House / apartment",-14118,-3174,1,0,0,0,"Laborers",1,0
5009773,"M","N","N",0,135000,"Working","Secondary / secondary special","Separated","House / apartment",-14118,-3174,1,0,0,0,"Laborers",1,0
5009783,"M","Y","N",2,445500,"State servant","Higher education","Married","Municipal apartment",-14906,-6826,1,1,0,0,"Core staff",4,0
5009800,"F","Y","N",0,382500,"Working","Higher education","Married","House / apartment",-15435,-3965,1,1,1,0,"",2,0
5009802,"F","Y","N",0,382500,"Working","Higher education","Married","House / apartment",-15435,-3965,1,1,1,0,"",2,0
5009803,"F","Y","N",0,382500,"Working","Higher education","Married","House / apartment",-15435,-3965,1,1,1,0,"",2,0
5009805,"F","N","N",1,202500,"Working","Secondary / secondary special","Married","House / apartment",-11813,-3266,1,1,1,0,"Sales staff",3,0
5009806,"F","N","N",1,202500,"Working","Secondary / secondary special","Married","House / apartment",-11813,-3266,1,1,1,0,"Sales staff",3,0
5009807,"F","N","N",1,202500,"Working","Secondary / secondary special","Married","House / apartment",-11813,-3266,1,1,1,0,"Sales staff",3,0
5009808,"F","N","N",1,202500,"Working","Secondary / secondary special","Married","House / apartment",-11813,-3266,1,1,1,0,"Sales staff",3,0
5009813,"F","N","N",1,202500,"Working","Secondary / secondary special","Married","House / apartment",-11813,-3266,1,1,1,0,"Sales staff",3,0
5009819,"F","Y","N",0,99000,"Working","Secondary / secondary special","Married","House / apartment",-14883,-5457,1,0,1,0,"Cooking staff",2,0
5009820,"F","Y","N",0,99000,"Working","Secondary / secondary special","Married","House / apartment",-14883,-5457,1,0,1,0,"Cooking staff",2,0
5009821,"F","Y","N",0,99000,"Working","Secondary / secondary special","Married","House / apartment",-14883,-5457,1,0,1,0,"Cooking staff",2,0
5009827,"F","N","N",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-15759,-374,1,1,0,0,"Sales staff",2,0
5009829,"F","N","N",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-15759,-374,1,1,0,0,"Sales staff",2,0
5009833,"M","Y","N",0,166500,"Working","Higher education","Married","With parents",-10435,-1713,1,1,0,0,"Core staff",2,0
5009848,"F","N","N",0,99000,"Commercial associate","Higher education","Married","House / apartment",-10084,-678,1,0,0,0,"Sales staff",2,0
5009849,"F","N","N",0,99000,"Commercial associate","Higher education","Married","House / apartment",-10084,-678,1,0,0,0,"Sales staff",2,0
5009857,"M","Y","N",0,360000,"Commercial associate","Secondary / secondary special","Separated","With parents",-10276,-556,1,1,1,0,"Drivers",1,0
5009858,"M","Y","N",0,360000,"Commercial associate","Secondary / secondary special","Separated","With parents",-10276,-556,1,1,1,0,"Drivers",1,0
5009859,"M","Y","N",0,360000,"Commercial associate","Secondary / secondary special","Separated","With parents",-10276,-556,1,1,1,0,"Drivers",1,0
5009860,"M","Y","N",0,360000,"Commercial associate","Secondary / secondary special","Separated","With parents",-10276,-556,1,1,1,0,"Drivers",1,0
5009877,"F","N","Y",2,157500,"State servant","Higher education","Married","House / apartment",-15499,-1287,1,1,1,0,"Core staff",4,0
5009878,"F","N","Y",2,157500,"State servant","Higher education","Married","House / apartment",-15499,-1287,1,1,1,0,"Core staff",4,0
5009879,"F","N","Y",2,144000,"Working","Secondary / secondary special","Married","Municipal apartment",-9839,-1835,1,1,0,0,"Laborers",4,0
5009883,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",-21635,365243,1,0,1,0,"",2,0
5009887,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",-21635,365243,1,0,1,0,"",2,0
5009893,"F","Y","N",1,157500,"Working","Higher education","Married","House / apartment",-11992,-2351,1,0,0,0,"Private service staff",3,0
5009898,"F","Y","Y",2,90000,"State servant","Higher education","Married","House / apartment",-11131,-405,1,0,0,0,"Core staff",4,0
5009903,"M","Y","N",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-19120,-3661,1,0,0,0,"Drivers",2,0
5009907,"M","Y","N",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-19120,-3661,1,0,0,0,"Drivers",2,0
5009908,"M","Y","N",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-19120,-3661,1,0,0,0,"Drivers",2,1
5009910,"M","Y","N",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-19120,-3661,1,0,0,0,"Drivers",2,0
5009917,"F","N","Y",2,99000,"Commercial associate","Higher education","Married","House / apartment",-12752,-433,1,0,1,0,"Accountants",4,1
5009922,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-19958,-7465,1,0,0,0,"Laborers",2,0
5009925,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-19958,-7465,1,0,0,0,"Laborers",2,0
5009928,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-19958,-7465,1,0,0,0,"Laborers",2,0
5009929,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-19958,-7465,1,0,0,0,"Laborers",2,0
5009931,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-19958,-7465,1,0,0,0,"Laborers",2,0
5009932,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-19958,-7465,1,0,0,0,"Laborers",2,0
5009934,"F","N","Y",2,157500,"Working","Secondary / secondary special","Married","House / apartment",-10710,-2351,1,0,0,0,"Sales staff",4,0
5009940,"F","N","Y",2,157500,"Working","Secondary / secondary special","Married","House / apartment",-10710,-2351,1,0,0,0,"Sales staff",4,0
5009944,"F","N","Y",0,135000,"Working","Incomplete higher","Single / not married","House / apartment",-8482,-1501,1,1,0,1,"",1,0
5009954,"M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-16076,-7679,1,0,0,0,"",2,0
5009957,"F","Y","Y",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-16613,-3235,1,0,0,0,"",3,0
5009967,"F","Y","Y",0,180000,"State servant","Secondary / secondary special","Married","House / apartment",-20644,-3873,1,0,0,0,"Medicine staff",2,0
5009968,"F","Y","Y",0,180000,"State servant","Secondary / secondary special","Married","House / apartment",-20644,-3873,1,0,0,0,"Medicine staff",2,0
5009971,"F","Y","Y",0,180000,"State servant","Secondary / secondary special","Married","House / apartment",-20644,-3873,1,0,0,0,"Medicine staff",2,0
5009984,"F","Y","Y",0,180000,"State servant","Secondary / secondary special","Married","House / apartment",-20644,-3873,1,0,0,0,"Medicine staff",2,0
5009985,"F","Y","Y",0,180000,"State servant","Secondary / secondary special","Married","House / apartment",-20644,-3873,1,0,0,0,"Medicine staff",2,0
5009986,"F","Y","Y",0,180000,"State servant","Secondary / secondary special","Married","House / apartment",-20644,-3873,1,0,0,0,"Medicine staff",2,0
5009990,"M","Y","Y",0,495000,"Pensioner","Higher education","Single / not married","House / apartment",-22867,365243,1,0,0,0,"",1,0
5009991,"M","Y","N",2,157500,"Working","Secondary / secondary special","Married","Office apartment",-14749,-2382,1,0,0,1,"Drivers",4,0
5009992,"M","Y","N",2,157500,"Working","Secondary / secondary special","Married","Office apartment",-14749,-2382,1,0,0,1,"Drivers",4,0
5009993,"F","N","Y",0,135000,"Working","Incomplete higher","Married","House / apartment",-16839,-3692,1,0,0,0,"Managers",2,0
5010000,"F","Y","N",1,157500,"Working","Secondary / secondary special","Married","House / apartment",-12330,-2809,1,0,1,1,"Accountants",3,0
5010002,"F","N","Y",2,157500,"State servant","Secondary / secondary special","Married","House / apartment",-12242,-2047,1,0,0,0,"Core staff",4,0
5010003,"F","N","Y",2,157500,"State servant","Secondary / secondary special","Married","House / apartment",-12242,-2047,1,0,0,0,"Core staff",4,0
5010005,"M","Y","Y",0,157500,"Pensioner","Secondary / secondary special","Married","House / apartment",-23322,365243,1,0,0,0,"",2,0
5010009,"F","N","Y",1,112500,"State servant","Incomplete higher","Civil marriage","House / apartment",-10926,-3570,1,0,1,0,"Secretaries",3,0
5010016,"F","Y","Y",1,112500,"Commercial associate","Secondary / secondary special","Separated","House / apartment",-12896,-709,1,0,0,0,"",2,0
5010018,"F","Y","Y",1,112500,"Commercial associate","Secondary / secondary special","Separated","House / apartment",-12896,-709,1,0,0,0,"",2,0
5010020,"F","N","N",0,99000,"Commercial associate","Higher education","Single / not married","With parents",-10833,-2504,1,0,0,1,"",1,0
5010026,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-20782,-2321,1,0,0,0,"Laborers",2,0
5010028,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-20782,-2321,1,0,0,0,"Laborers",2,0
5010047,"F","N","Y",0,67500,"Working","Secondary / secondary special","Married","House / apartment",-21889,-8469,1,1,0,0,"Core staff",2,0
5010053,"F","N","Y",0,90000,"Working","Secondary / secondary special","Married","House / apartment",-18474,-3021,1,0,0,1,"Cleaning staff",2,1
5010058,"M","Y","Y",0,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-16975,-2504,1,0,1,1,"Laborers",1,0
5010063,"F","N","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-16573,-4574,1,0,0,0,"",2,0
5010068,"F","N","Y",0,360000,"Working","Secondary / secondary special","Widow","House / apartment",-18388,-7830,1,0,0,0,"Core staff",1,0
5010079,"M","Y","N",2,157500,"Working","Secondary / secondary special","Married","Municipal apartment",-12518,-1135,1,0,0,0,"Cleaning staff",4,0
5010081,"M","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-20931,-191,1,0,1,1,"Security staff",2,0
5010083,"M","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-20931,-191,1,0,1,1,"Security staff",2,0
5010094,"F","N","N",0,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-10304,-1682,1,0,0,0,"Laborers",2,0
5010099,"F","Y","Y",2,306000,"State servant","Higher education","Married","House / apartment",-13541,-3965,1,0,0,0,"Core staff",4,0
5010111,"F","Y","Y",0,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22118,365243,1,0,0,0,"",2,0
5010114,"F","Y","Y",0,202500,"Pensioner","Higher education","Widow","House / apartment",-21269,365243,1,0,0,1,"",1,0
5010115,"F","Y","Y",0,202500,"Pensioner","Higher education","Widow","House / apartment",-21269,365243,1,0,0,1,"",1,0
5010117,"F","N","Y",1,67500,"State servant","Secondary / secondary special","Married","Municipal apartment",-15397,-1894,1,1,1,0,"Core staff",3,0
5010118,"M","N","Y",0,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-8363,-525,1,0,0,0,"",1,0
5010121,"M","Y","Y",0,315000,"Working","Secondary / secondary special","Married","House / apartment",-14170,-921,1,0,0,0,"Managers",2,0
5010127,"F","N","Y",2,270000,"Working","Secondary / secondary special","Married","House / apartment",-12927,-2078,1,1,1,1,"Managers",4,0
5010133,"F","N","Y",2,270000,"Working","Secondary / secondary special","Married","House / apartment",-12927,-2078,1,1,1,1,"Managers",4,0
5010135,"F","N","Y",2,270000,"Working","Secondary / secondary special","Married","House / apartment",-12927,-2078,1,1,1,1,"Managers",4,0
5010140,"M","Y","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",-23287,365243,1,0,0,0,"",2,0
5010160,"M","Y","Y",0,252000,"Working","Secondary / secondary special","Married","House / apartment",-22117,-1621,1,0,1,1,"Security staff",2,0
5010163,"M","Y","Y",0,252000,"Working","Secondary / secondary special","Married","House / apartment",-22117,-1621,1,0,1,1,"Security staff",2,0
5010164,"M","Y","Y",0,252000,"Working","Secondary / secondary special","Married","House / apartment",-22117,-1621,1,0,1,1,"Security staff",2,0
5010165,"F","N","Y",0,135000,"State servant","Secondary / secondary special","Married","House / apartment",-18501,-1866,1,0,0,0,"Medicine staff",2,1
5010178,"M","Y","Y",2,225000,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-18376,-4270,1,1,1,1,"",4,0
5010193,"F","Y","Y",0,126000,"Pensioner","Secondary / secondary special","Married","House / apartment",-23336,365243,1,0,0,0,"",2,0
5010197,"F","N","Y",0,135000,"Pensioner","Higher education","Single / not married","House / apartment",-23200,365243,1,0,1,0,"",1,0
5010204,"M","Y","Y",0,135000,"Working","Lower secondary","Married","With parents",-9981,-1866,1,0,0,1,"Laborers",2,0
5010208,"F","N","Y",0,135000,"Commercial associate","Higher education","Married","House / apartment",-13764,-3996,1,0,0,1,"Core staff",2,0
5010212,"M","Y","Y",0,202500,"Commercial associate","Higher education","Married","House / apartment",-18973,-1074,1,1,0,0,"",2,0
5010215,"F","Y","Y",1,90000,"State servant","Secondary / secondary special","Married","House / apartment",-17532,-8044,1,0,0,0,"Medicine staff",3,0
5010218,"F","Y","Y",1,90000,"State servant","Secondary / secondary special","Married","House / apartment",-17532,-8044,1,0,0,0,"Medicine staff",3,0
5010222,"F","Y","Y",1,90000,"State servant","Secondary / secondary special","Married","House / apartment",-17532,-8044,1,0,0,0,"Medicine staff",3,0
5010223,"F","Y","Y",1,90000,"State servant","Secondary / secondary special","Married","House / apartment",-17532,-8044,1,0,0,0,"Medicine staff",3,0
